fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600887.SH,20251209,20251217,4.8,0.0,0.0,0.016580310881
600887.SH,20250530,20250606,12.2,0.0,0.0,0.040397350993
600887.SH,20240529,20240605,12.0,0.0,0.0,0.041928721174
600887.SH,20230606,20230613,10.4,0.0,0.0,0.034794245567
600887.SH,20220526,20220601,9.6,0.0,0.0,0.025263157895
600887.SH,20210603,20210611,8.2,0.0,0.0,0.020806901802
600887.SH,20200604,20200610,8.1,0.0,0.0,0.02651391162
600887.SH,20190401,20190408,7.0,0.0,0.0,0.023505708529
600887.SH,20180611,20180615,7.0,0.0,0.0,0.02294329728
600887.SH,20170503,20170509,6.0,0.0,0.0,0.032573289902
600887.SH,20160429,20160506,4.5,0.0,0.0,0.029239766082
600887.SH,20150522,20150528,8.0,10.0,10.0,0.018357044516
600887.SH,20140710,20140716,8.0,5.0,5.0,0.023591860808
600887.SH,20130527,20130531,2.8,0.0,0.0,0.00979020979
600887.SH,20120406,20120412,2.5,0.0,0.0,0.010864841373
600887.SH,20110603,20110613,0.0,10.0,10.0,0.0
600887.SH,20080517,20080522,0.0,2.0,2.0,0.0
600887.SH,20070626,20070703,1.0,0.0,0.0,0.003216468318
600887.SH,20060407,20060411,2.6,3.2,3.2,0.014565826331
600887.SH,20050701,20050707,2.5,0.0,0.0,0.018939393939
600887.SH,20040709,20040715,3.3,0.0,0.0,0.031161473088
600887.SH,20030705,20030710,2.0,10.0,10.0,0.008143322476
600887.SH,20020720,20020729,3.6,0.0,0.0,0.018054162487
600887.SH,20010602,20010611,3.5,0.0,0.0,0.013972055888
600887.SH,20000623,20000628,2.8,0.0,0.0,0.012635379061
600887.SH,19990708,19990716,2.6,0.0,0.0,0.008024691358
600887.SH,19980725,19980731,2.5,0.0,0.0,0.010688328345
600887.SH,19970603,19970609,1.25,0.0,0.0,0.005924170616
600887.SH,19970109,19970115,0.0,10.0,10.0,0.0
