fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000548.SZ,20250605,20250613,0.5,0,0,0.009276437848
000548.SZ,20240605,20240613,0.9,0,0,0.021479713604
000548.SZ,20230607,20230614,0.2,0,0,0.004048582996
000548.SZ,20220706,20220713,0.2,0,0,0.003944773176
000548.SZ,20210603,20210609,0.2,0,0,0.005102040816
000548.SZ,20190523,20190529,0.2,0,0,0.004338394794
000548.SZ,20180622,20180628,0.5,0,0,0.011627906977
000548.SZ,20170630,20170706,0.5,0,0,0.006501950585
000548.SZ,20150624,20150630,0.5,0,0,0.003965107058
000548.SZ,20130703,20130709,0.5,0,0,0.014285714286
000548.SZ,20110615,20110621,0.5,0,0,0.008547008547
000548.SZ,20090610,20090617,1.0,0,0,0.013531799729
000548.SZ,20050713,20050720,0.5,0,0,0.022831050228
000548.SZ,20030812,20030818,1.0,0,0,0.017421602787
000548.SZ,20011207,20011217,0.6,0,0,0.006376195537
000548.SZ,19960925,19961003,0.0,3,3,0.0
000548.SZ,19950906,19950913,1.0,0,0,0.02808988764
000548.SZ,19940408,19940422,0.0,2,0,0.0
