fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002121.SZ,202603,20251231,-0.0941,-36.51,-1.9125186057,-1.5202409701,0,0,95.1543680602
002121.SZ,202510,20250930,0.1396,37.41,7.3726964447,3.3234933912,0,0,90.5874178729
002121.SZ,202508,20250630,0.1144,31.78,8.3126270066,2.7370713682,0,0,90.8768918817
002121.SZ,202504,20250331,0.0406,12.61,6.5497599687,1.0176690908,0,0,92.5868366261
002121.SZ,202503,20241231,-0.2793,-64.44,-11.0874083727,-6.3332502956,0,0,93.2851084822
002121.SZ,202410,20240930,-0.0924,-17.5,-6.2607119095,-2.3228354609,0,0,89.3533478807
002121.SZ,202408,20240630,-0.0239,-4.25,-4.1453318242,-1.0453659345,0,0,87.1865663191
002121.SZ,202404,20240331,0.0042,0.73,-3.650596834,-0.4909713509,0,0,86.9878187841
002121.SZ,202403,20231231,-0.3398,-61.28,-12.7155684372,-6.3931391617,0,0,87.6038760431
002121.SZ,202310,20230930,-0.0511,-7.98,-2.3313010966,-0.8956206101,0,0,83.4020627899
002121.SZ,202308,20230630,-0.0944,-19.07,-9.1102262403,-1.5666389162,0,0,85.4068280822
002121.SZ,202304,20230331,-0.0296,-6.59,-8.4109224086,-0.6204006805,0,0,92.3844835715
002121.SZ,202304,20221231,-0.0719,-14.14,-3.370415712,-1.3968125332,0,0,92.1124585746
002121.SZ,202210,20220930,-0.0729,-14.4,-5.9495367295,-1.4151687564,0,0,90.913515124
002121.SZ,202208,20220630,-0.1105,-22.66,-12.6062469265,-2.1113077761,0,0,90.4146424797
002121.SZ,202204,20220331,-0.0334,-6.34,-9.9077193685,-0.6955845599,0,0,88.9074389915
002121.SZ,202204,20211231,-0.4723,-60.5,-20.8092735963,-7.5799995227,0,0,88.2514340076
002121.SZ,202110,20210930,-0.1616,-17.26,-10.4084656322,-2.5154041413,0,0,84.6397111394
002121.SZ,202108,20210630,-0.1109,-11.53,-11.953175313,-1.7986184508,0,0,83.5129104501
002121.SZ,202104,20210331,-0.0281,-2.8,-7.0126873246,-0.5098744886,0,0,82.0670960191
002121.SZ,202104,20201231,0.1316,14.06,5.8980567802,2.029918939,0,0,82.3402939769
002121.SZ,202010,20200930,0.2583,25.92,15.8175209397,3.8256396782,0,0,80.8272609409
002121.SZ,202008,20200630,0.0067,0.77,1.2077737881,0.2052218757,0,0,84.6752672498
002121.SZ,202004,20200331,0.0097,1.11,1.8178520046,0.1581797499,0,0,87.3492652751
002121.SZ,202004,20191231,-1.6871,-98.67,-84.2621179138,-22.8866070893,0,0,89.3729982399
002121.SZ,201910,20190930,-0.1381,-5.72,-8.0051430728,-1.5119781428,0,0,69.4886287025
002121.SZ,201907,20190630,-0.0551,-2.24,-4.6910670008,-0.5626952088,0,0,69.7859272687
002121.SZ,201904,20190331,-0.0784,-3.21,-14.0617568396,-0.8861725677,0,0,69.703053823
002121.SZ,201904,20181231,-0.8663,-29.63,-32.0900360756,-8.446360048,0,0,72.7562171317
002121.SZ,201810,20180930,0.0141,0.41,0.9256254059,0.1780180585,0,0,68.0649238112
002121.SZ,201808,20180630,0.0459,1.33,3.566835834,0.4392942084,0,0,69.6461683103
002121.SZ,201804,20180331,0.0219,0.64,3.6512073048,0.1874763155,0,0,68.3046689672
002121.SZ,201902,20171231,0.2898,9.37,9.0427572608,2.865635631,0,0,68.1760036623
002121.SZ,201710,20170930,0.2029,6.78,10.0117931532,2.0730880576,0,0,67.4532681608
002121.SZ,201708,20170630,0.1038,3.72,9.28583545,1.0512464976,0,0,68.009975258
002121.SZ,201704,20170331,0.0399,1.78,5.8958092273,0.3153861959,0,0,67.5864891479
002121.SZ,201704,20161231,0.2293,11.01,8.7637170011,2.4591083776,0,0,77.1515284712
002121.SZ,201610,20160930,0.0587,2.98,3.4731159778,0.6523256469,0,0,77.7789809087
002121.SZ,201608,20160630,0.0618,3.12,5.7479278873,0.7041862186,0,0,77.2946591438
002121.SZ,201604,20160331,0.0208,0.42,2.6060378794,0.1027240599,0,0,76.6966250698
002121.SZ,201604,20151231,0.4383,9.82,8.9338542442,2.6959538274,0,0,76.3836480349
002121.SZ,201510,20150930,0.2988,6.94,8.8963922527,2.1760608546,0,0,68.2000919277
002121.SZ,201508,20150630,0.1618,3.99,7.4439796026,1.2539067504,0,0,65.0088500914
002121.SZ,201504,20150331,0.021,0.57,2.532080792,0.1439565632,0,0,72.5914565555
002121.SZ,201504,20141231,0.3169,9.05,6.5992501779,3.3812155605,0,0,68.4244358273
002121.SZ,201410,20140930,0.2134,6.17,7.5765597826,2.5203709897,0,0,63.4107400598
002121.SZ,201408,20140630,0.1415,4.13,8.1617901832,1.7446331711,0,0,59.0924664669
002121.SZ,201404,20140331,0.0179,0.54,3.1101454567,0.2469615651,0,0,54.9842266912
002121.SZ,201403,20131231,0.2166,6.63,6.1104478718,3.004724316,0,0,54.1020648669
002121.SZ,201310,20130930,0.1754,5.37,7.7445328621,2.5787942975,0,0,53.7914686962
002121.SZ,201308,20130630,0.1354,4.15,8.8460262322,1.8602825917,0,0,54.0982222085
002121.SZ,201304,20130331,0.0171,0.53,2.8454241978,0.2032181306,0,0,56.3142104635
002121.SZ,201303,20121231,0.2138,6.91,5.8761980324,3.0738874195,0,0,53.6564948772
002121.SZ,201210,20120930,0.2137,6.89,8.1838518397,3.1690700696,0,0,51.4043377559
002121.SZ,201208,20120630,0.1568,5.1,8.7351827268,2.3230224984,0,0,53.7314923654
002121.SZ,201204,20120331,0.0162,0.54,2.5786941165,0.2089482965,0,0,56.8130793703
002121.SZ,201204,20111231,0.1891,6.48,6.2595878234,2.9804810202,0,0,53.7601485379
002121.SZ,201110,20110930,0.2395,8.13,12.914675698,3.9194813619,0,0,52.2323765635
002121.SZ,201108,20110630,0.1437,4.92,12.9295739675,2.5246893952,0,0,46.754792671
002121.SZ,201104,20110331,0.0114,0.4,3.7984267524,0.1992244228,0,0,39.5454698927
002121.SZ,201104,20101231,0.3591,11.65,14.0094602147,8.4271975854,0,0,45.9241604229
002121.SZ,201010,20100930,0.28,18.93,17.6724605437,8.4478548807,0,0,58.3442783313
002121.SZ,201008,20100630,0.21,9.9,17.6923878096,4.6780099654,0,0,54.5159413107
002121.SZ,201004,20100331,0.01,0.67,4.7485898967,0.2737007587,0,0,53.3797896456
002121.SZ,201104,20091231,0.33,17.06,18.4745266212,9.7413958851,0,0,48.8580390582
002121.SZ,201010,20090930,0.24,,20.7772580787,7.5224320004,0,0,42.1742507505
002121.SZ,201008,20090630,0.11,6.02,17.9506014133,3.714647828,0,0,36.9903777712
002121.SZ,201004,20090331,0.01,0.57,4.6066733732,0.3088188151,0,0,38.6811964886
002121.SZ,201002,20081231,0.46,13.31,14.0287855729,8.990813034,0,0,36.8176320995
002121.SZ,200910,20080930,0.15,,16.2103572763,6.5281461102,0,0,28.9563076511
