fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601211.SH,202510,20250930,1.44,8.1,50.2468449019,1.5087750183,0,0,83.1294586249
601211.SH,202508,20250630,1.11,6.25,68.3679873462,1.1443913162,0,0,81.3677692656
601211.SH,202504,20250331,1.16,6.46,106.2454258325,0.9127983035,0,0,80.1272549431
601211.SH,202503,20241231,1.39,8.14,31.2204086846,1.3733142118,0,0,83.0613720322
601211.SH,202410,20240930,1.01,5.97,43.5519718691,1.0675356238,0,0,81.4398807503
601211.SH,202408,20240630,0.52,3.11,39.5714741329,0.5830400874,0,0,80.5344702328
601211.SH,202404,20240331,0.26,1.55,32.8094271144,0.2853198095,0,0,80.6743168968
601211.SH,202403,20231231,0.98,6.02,27.3521411527,1.1069211848,0,0,81.2645834246
601211.SH,202310,20230930,0.92,5.62,33.4888578305,1.0404245954,0,0,80.4064860605
601211.SH,202308,20230630,0.61,3.75,32.8465682995,0.6747808447,0,0,81.6076734289
601211.SH,202304,20230331,0.33,2.01,34.4018710256,0.3632430146,0,0,81.4025724344
601211.SH,202303,20221231,1.25,7.88,32.7667961634,1.4071354905,0,0,80.9638721141
601211.SH,202210,20220930,0.91,5.8,31.7076725549,1.0479594784,0,0,80.8045433715
601211.SH,202208,20220630,0.69,4.39,32.7800686049,0.7900311605,0,0,81.8513502241
601211.SH,202204,20220331,0.27,1.75,30.9770538761,0.3142696664,0,0,81.265019015
601211.SH,202203,20211231,1.65,11.05,35.7392914469,2.0482972678,0,0,80.9627489886
601211.SH,202110,20210930,1.29,8.62,37.4130318816,1.6198062515,0,0,80.8917662178
601211.SH,202108,20210630,0.89,5.95,37.6231454501,1.1479162555,0,0,80.4378385208
601211.SH,202104,20210331,0.49,3.33,41.9172564958,0.6665678923,0,0,78.4404065083
601211.SH,202103,20201231,1.2,8.54,33.3436810808,1.8597599162,0,0,79.1950505865
601211.SH,202010,20200930,0.97,6.89,36.7974563529,1.5121130022,0,0,79.2018916078
601211.SH,202008,20200630,0.58,4.16,36.2528991439,0.9696509067,0,0,77.3190264079
601211.SH,202004,20200331,0.19,1.36,29.6334937373,0.3139610728,0,0,75.3756261881
601211.SH,202003,20191231,0.9,6.75,30.2222505666,1.817462257,0,0,73.8798331675
601211.SH,201910,20190930,0.69,5.19,33.6538836414,1.4234249664,0,0,73.2259845558
601211.SH,201908,20190630,0.54,4.03,37.8655688937,1.0924462735,0,0,74.3070379703
601211.SH,201904,20190331,0.33,2.48,48.5929397052,0.6969021023,0,0,72.286975144
601211.SH,201903,20181231,0.7,5.42,31.1197386362,1.6283333864,0,0,69.3921476695
601211.SH,201810,20180930,0.58,4.47,34.2542451927,1.3354161711,0,0,68.8345582016
601211.SH,201808,20180630,0.43,3.27,36.7952022852,0.9670700406,0,0,69.9423526276
601211.SH,201804,20180331,0.26,1.98,39.2172403372,0.5528619064,0,0,69.8916043244
601211.SH,201803,20171231,1.11,9.05,44.0381874094,2.4858769513,0,0,69.0268075893
601211.SH,201710,20170930,0.8,6.61,45.4544214947,1.825728605,0,0,68.3365424588
601211.SH,201708,20170630,0.56,4.66,45.8576291583,1.2473311747,0,0,68.4317401482
601211.SH,201704,20170331,0.32,2.65,49.6170692368,0.6908335587,0,0,71.7778516586
601211.SH,201702,20161231,1.21,10.64,44.0641068638,2.6216547812,0,0,73.1021300439
601211.SH,201610,20160930,0.94,8.33,45.1480427214,2.1497944042,0,0,71.9414771783
601211.SH,201608,20160630,0.62,5.48,45.1617374682,1.4227282149,0,0,75.2720837704
601211.SH,201604,20160331,0.29,2.6,41.5861124282,0.7554674997,0,0,76.0838370578
601211.SH,201604,20151231,2.21,23.65,44.4050666694,4.3158844754,0,0,77.6299275196
601211.SH,201510,20150930,1.75,20.2,44.0876352623,3.1978223232,0,0,79.565056633
601211.SH,201608,20150630,1.54,19.89,46.6492447108,2.2729575161,0,0,83.6664644194
601211.SH,201506,20150331,0.46,6.4,42.0523647203,0.8941125943,0,0,85.3779615144
601211.SH,201506,20141231,1.11,18.04,40.1060023467,3.0217833309,0,0,85.1868767001
601211.SH,201510,20140930,0.64,10.79,39.6237646412,,0,0,
601211.SH,201508,20140630,0.35,6.11,37.9038902961,,0,0,
601211.SH,201506,20140331,0.16,2.75,38.4064909988,,0,0,
601211.SH,201504,20131231,0.47,8.69,33.6146053759,2.3166627648,0,0,77.469919347
601211.SH,201307,20130630,,,34.3871215201,1.4868293365,0,0,71.6454459525
601211.SH,201308,20121231,0.43,8.41,32.8571619233,2.5908494048,0,0,69.3132544631
601211.SH,201207,20120630,,,40.6588139279,1.9778059691,0,0,67.0557430981
601211.SH,201212,20111231,0.58,10.1,37.5267305675,2.8081095936,0,0,69.2298884838
601211.SH,201107,20110630,,,38.1308171966,1.5930406389,0,0,71.0986815273
601211.SH,201212,20101231,,,48.3475711622,3.7368915444,0,0,75.0630212775
601211.SH,201007,20100630,,,40.9445674747,1.3399698361,0,0,77.1559502875
601211.SH,201308,20091231,,,51.1111197248,6.8460870592,0,0,78.9116879882
601211.SH,200907,20090630,,,53.876219429,3.1859882729,0,0,73.4048701653
601211.SH,200901,20081231,,,49.8817551749,6.6849382827,0,0,77.0372154122
601211.SH,200807,20080630,,,48.4476035238,4.3078967866,0,0,84.8214728226
601211.SH,200801,20071231,,,51.9549336006,9.8064031682,0,0,78.9631416795
601211.SH,200707,20070630,,,,,0,0,90.4239827686
601211.SH,200704,20061231,,,31.2726112433,4.5386801158,0,0,89.4314024466
601211.SH,200607,20060630,,,41.4804468864,2.5961738117,0,0,89.0577414216
601211.SH,200604,20051231,,,1.9433675084,0.0877334204,0,0,86.7709782845
601211.SH,200507,20050630,,,-23.286997085,-0.5069841152,0,0,88.7855184229
601211.SH,200504,20041231,,,3.1081325428,0.2226908285,0,0,88.6432437863
601211.SH,200407,20040630,,,13.2673934214,0.5136308479,0,0,89.0705717686
601211.SH,200404,20031231,,,4.1901045664,0.1490239816,0,0,86.9337514233
601211.SH,200309,20021231,,,1.2455514137,0.0443294979,0,0,88.3627098681
601211.SH,200309,20011231,,,8.4424745939,1.4253501852,0,0,91.599025508
