fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600741.SH,20250719,20250725,8.0,0,0.0,0.042530568846
600741.SH,20240706,20240712,7.5,0,0.0,0.047229219144
600741.SH,20230707,20230714,8.8,0,0.0,0.046267087277
600741.SH,20220708,20220715,8.5,0,0.0,0.039906103286
600741.SH,20210723,20210730,7.5,0,0.0,0.037764350453
600741.SH,20200710,20200717,8.5,0,0.0,0.038065382893
600741.SH,20190717,20190723,10.5,0,0.0,0.046460176991
600741.SH,20180710,20180716,10.5,0,0.0,0.04326328801
600741.SH,20170704,20170710,10.0,0,0.0,0.040716612378
600741.SH,20160617,20160623,8.1,0,0.0,0.05266579974
600741.SH,20150717,20150723,5.2,0,0.0,0.028602860286
600741.SH,20140804,20140808,4.7,0,0.0,0.04003407155
600741.SH,20130702,20130708,3.7,0,0.0,0.046307884856
600741.SH,20120615,20120625,3.0,0,0.0,0.031612223393
600741.SH,20110615,20110621,2.2,0,0.0,0.021484375
600741.SH,20100609,20100618,2.75,0,0.0,0.031285551763
600741.SH,20080425,20080505,0.0,2,1.0,0.0
600741.SH,20070515,20070521,0.0,3,1.5,0.0
600741.SH,20060526,20060601,0.0,3,1.5,0.0
600741.SH,20050715,20050721,1.0,0,0.0,0.032786885246
600741.SH,20040720,20040726,0.5,0,0.0,0.011363636364
600741.SH,20030708,20030714,1.0,0,0.0,0.018975332068
600741.SH,20020611,20020617,1.0,4,3.5,0.011737089202
600741.SH,20010627,20010704,1.9,0,0.0,0.019628099174
600741.SH,20000429,20000511,0.0,5,3.0,0.0
600741.SH,19990525,19990531,2.2,0,0.0,0.022892819979
600741.SH,19980507,19980512,1.5,6,4.0,0.009868421053
600741.SH,19961202,19961209,0.0,10,10.0,0.0
