fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601877.SH,20250606,20250612,6.0,0,0,0.026560424967
601877.SH,20240621,20240627,5.5,0,0,0.027819929186
601877.SH,20230707,20230713,4.0,0,0,0.014234875445
601877.SH,20220713,20220719,4.0,0,0,0.009900990099
601877.SH,20210701,20210707,5.0,0,0,0.016077170418
601877.SH,20200618,20200624,5.0,0,0,0.019033117625
601877.SH,20190705,20190711,6.0,0,0,0.025125628141
601877.SH,20180919,20180927,2.0,0,0,0.008688097307
601877.SH,20180608,20180615,7.0,0,0,0.029573299535
601877.SH,20170615,20170621,3.0,0,0,0.015471892728
601877.SH,20160908,20160914,3.0,0,0,0.012531328321
601877.SH,20160517,20160524,2.0,0,0,0.010683760684
601877.SH,20150930,20151014,6.0,0,0,0.0
601877.SH,20150515,20150521,3.0,3,3,0.007479431563
601877.SH,20140924,20140930,5.0,0,0,0.019297568506
601877.SH,20140423,20140429,6.0,0,0,0.024549918167
601877.SH,20130918,20130926,4.0,0,0,0.017551557701
601877.SH,20130425,20130506,6.0,0,0,0.028763183126
601877.SH,20120925,20121008,2.9,0,0,0.019154557464
601877.SH,20120405,20120411,7.0,0,0,0.042708968883
601877.SH,20110531,20110607,4.0,0,0,0.022727272727
601877.SH,20100521,20100528,2.0,0,0,0.009760858956
