fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601958.SH,20250802,20250808,4.0,0,0,0.030769230769
601958.SH,20240625,20240702,4.0,0,0,0.036068530207
601958.SH,20230630,20230707,3.0,0,0,0.025839793282
601958.SH,20220618,20220624,1.0,0,0,0.011123470523
601958.SH,20210621,20210625,2.5,0,0,0.036927621861
601958.SH,20200629,20200703,3.0,0,0,0.046583850932
601958.SH,20191025,20191031,0.4,0,0,0.00548696845
601958.SH,20190627,20190703,1.0,0,0,0.014556040757
601958.SH,20180628,20180704,0.4,0,0,0.00641025641
601958.SH,20150512,20150518,0.4,0,0,0.002810962755
601958.SH,20140513,20140519,0.4,0,0,0.005899705015
601958.SH,20130522,20130528,1.6,0,0,0.014665444546
601958.SH,20120522,20120528,2.0,0,0,0.014652014652
601958.SH,20110603,20110613,2.5,0,0,0.012272950417
601958.SH,20100607,20100611,2.5,0,0,0.017869907076
601958.SH,20090513,20090519,4.0,2,2,0.024360535932
