fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000859.SZ,20230609,20230616,0.2,0,0,0.004158004158
000859.SZ,20220610,20220616,0.2,0,0,0.003333333333
000859.SZ,20210624,20210701,0.3,0,0,0.005059021922
000859.SZ,20200617,20200624,0.15,0,0,0.002581755594
000859.SZ,20190625,20190701,0.1,0,0,0.002036659878
000859.SZ,20180628,20180704,0.1,0,0,0.003344481605
000859.SZ,20170509,20170517,0.1,0,0,0.001988071571
000859.SZ,20150505,20150512,0.0,3,3,0.0
000859.SZ,20110512,20110520,0.5,0,0,0.005
000859.SZ,20030604,20030610,0.0,6,6,0.0
000859.SZ,20021123,20021129,2.5,0,0,0.032051282051
000859.SZ,20010623,20010629,1.0,0,0,0.00773993808
000859.SZ,20000401,20000406,0.0,2,2,0.0
