fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
000059.SZ,202510,20250930,-0.8713,-12.92,-4.557882555,-5.2550358255,0,0,56.1327123262
000059.SZ,202508,20250630,-0.6184,-9.44,-4.8868595126,-3.5440885618,0,0,59.3567445405
000059.SZ,202504,20250331,-0.2138,-3.02,-3.6981451155,-1.1978984519,0,0,58.6192348796
000059.SZ,202504,20241231,-1.75,-21.7,-8.2159449074,-9.4808892899,0,0,56.8195004645
000059.SZ,202410,20240930,-1.1812,-14.16,-7.9051199935,-6.5494820378,0,0,52.1025572211
000059.SZ,202408,20240630,-0.4645,-5.34,-3.5404359017,-2.4937144879,0,0,49.5369311793
000059.SZ,202404,20240331,-0.3133,-3.57,-5.3505806872,-1.6896317893,0,0,48.1913434338
000059.SZ,202404,20231231,0.04,0.49,0.1800688215,0.257573002,0,0,53.037189245
000059.SZ,202310,20230930,-0.2451,-2.75,-1.190962397,-1.2818045298,0,0,49.2571618879
000059.SZ,202308,20230630,-0.4222,-4.79,-3.1608216104,-2.2141454033,0,0,51.7508817393
000059.SZ,202304,20230331,-0.3113,-3.51,-5.038598355,-1.6160892978,0,0,50.5950705839
000059.SZ,202304,20221231,0.33,3.63,1.2254004196,1.8299936325,0,0,53.7074969336
000059.SZ,202210,20220930,0.3206,3.52,1.5549022997,1.7235596578,0,0,51.4181028862
000059.SZ,202208,20220630,0.3132,3.3,2.1218470549,1.6134249468,0,0,50.6137909514
000059.SZ,202204,20220331,0.1776,1.97,2.7283567885,0.8978069852,0,0,52.5069436412
000059.SZ,202204,20211231,0.59,6.38,2.5505623157,3.2330797503,0,0,54.8538093938
000059.SZ,202110,20210930,0.2993,3.29,2.0474611787,1.7393020576,0,0,52.6669262651
000059.SZ,202108,20210630,0.4188,4.82,3.7407635338,2.3631571218,0,0,52.8697266207
000059.SZ,202104,20210331,0.3236,3.75,6.9222422778,1.853537408,0,0,51.1979456518
000059.SZ,202104,20201231,0.2,3.21,1.1334149038,1.2049925011,0,0,49.4189429307
000059.SZ,202010,20200930,-0.1044,-1.23,-0.8702915966,-0.6079918606,0,0,53.0968747853
000059.SZ,202008,20200630,-0.4183,-5.04,-5.1952986667,-2.2990261747,0,0,57.1054570361
000059.SZ,202004,20200331,-0.5549,-6.74,-15.3419015044,-3.0307775514,0,0,55.7550842
000059.SZ,202004,20191231,0.62,7.22,2.6483723952,3.300188833,0,0,51.81703227
000059.SZ,201910,20190930,0.5752,6.71,3.408578191,3.1461441303,0,0,48.5542262004
000059.SZ,201908,20190630,0.3747,4.42,3.3882378426,2.0658858752,0,0,49.3719666593
000059.SZ,201904,20190331,0.2359,2.81,4.4762119037,1.2434083034,0,0,52.0994758521
000059.SZ,201904,20181231,0.72,8.99,3.274556912,3.7213331556,0,0,59.6437142897
000059.SZ,201810,20180930,0.6622,9.46,4.3490987243,3.6286768749,0,0,54.0547287255
000059.SZ,201807,20180630,0.4769,6.08,4.8394793841,2.6444727366,0,0,52.9235905184
000059.SZ,201804,20180331,0.1942,2.52,3.9723525337,1.0452289543,0,0,57.8433735244
000059.SZ,201804,20171231,1.15,15.87,5.7577489014,6.227762341,0,0,59.1053529023
000059.SZ,201710,20170930,0.7689,10.9,5.4838847004,4.1048231151,0,0,62.084376246
000059.SZ,201708,20170630,0.5184,7.48,5.5732139864,2.8147426286,0,0,61.9040719721
000059.SZ,201704,20170331,0.2804,4.12,5.9764367876,1.4500322203,0,0,64.7347267813
000059.SZ,201704,20161231,1.13,19.11,6.3501517427,6.0307310864,0,0,64.6671546488
000059.SZ,201610,20160930,0.7337,12.44,5.820403704,3.9030595192,0,0,66.8941823618
000059.SZ,201608,20160630,0.5659,9.73,7.0782462856,3.0521510271,0,0,66.8890485083
000059.SZ,201604,20160331,0.2879,5.07,7.4879800955,1.5651802889,0,0,68.2782621276
000059.SZ,201603,20151231,0.21,3.49,1.1728843111,1.1238140818,0,0,69.1935843889
000059.SZ,201510,20150930,0.065,-0.53,0.5223578142,0.3607285937,0,0,69.6272113462
000059.SZ,201508,20150630,0.1663,2.91,1.624596932,0.8513366301,0,0,69.233067587
000059.SZ,201504,20150331,-0.0904,-1.58,-1.8544729966,-0.455399811,0,0,71.4089304612
000059.SZ,201504,20141231,-1.26,-23.52,-3.3817049369,-4.7146488773,0,0,72.5986886179
000059.SZ,201410,20140930,-0.8124,-15.33,-2.8650914359,-3.3237621654,0,0,78.6520406975
000059.SZ,201408,20140630,-0.4637,-11.21,-3.3079609418,-2.4604829269,0,0,78.2902350212
000059.SZ,201404,20140331,-0.26,-4.52,-3.8572673835,-1.0823526542,0,0,77.4528612769
000059.SZ,201403,20131231,-0.1293,-1.15,-0.3897850676,-0.5293910652,0,0,74.5772745457
000059.SZ,201310,20130930,-0.43,-7.42,-1.7066605366,-1.648297486,0,0,77.9969326996
000059.SZ,201408,20130630,-0.27,-4.55,-1.5585394342,-1.0572142681,0,0,76.6253924272
000059.SZ,201304,20130331,-0.07,-1.13,-0.8082163923,-0.2692817747,0,0,76.3960333173
000059.SZ,201302,20121231,0.0163,0.27,0.0553572208,0.0650466095,0,0,77.4420963859
000059.SZ,201210,20120930,-0.47,-7.79,-2.2714567273,-1.9453926966,0,0,76.4935367172
000059.SZ,201208,20120630,-0.0644,-1.04,-0.4130560841,-0.2682236993,0,0,74.7530946458
000059.SZ,201204,20120331,0.14,2.27,1.7644707993,0.5950240467,0,0,73.5313180628
000059.SZ,201302,20111231,0.7014,12.03,2.2419292462,3.057779729,0,0,73.555159802
000059.SZ,201110,20110930,0.44,7.78,1.9185819128,1.9656125651,0,0,74.0552987548
000059.SZ,201108,20110630,0.39,6.87,2.6057299284,1.718166028,0,0,74.6581573958
000059.SZ,201104,20110331,0.34,6.43,4.6203169853,1.5224586803,0,0,74.0201391732
000059.SZ,201103,20101231,0.3437,12.95,1.7246302752,1.6985213526,0,0,75.0633619023
000059.SZ,201010,20100930,-0.014,0.0,-0.1126775412,-0.0694632382,0,0,77.5811417511
000059.SZ,201008,20100630,0.1797,3.36,2.1401558269,0.897023088,0,0,76.6099477351
000059.SZ,201004,20100331,0.08,1.52,2.7704545004,0.3868459753,0,0,76.8951089402
000059.SZ,201103,20091231,0.1727,3.21,7.1863072423,1.0684112957,0,0,70.2671780706
000059.SZ,201010,20090930,0.205,,10.83149007,1.3833854508,0,0,66.6173357996
000059.SZ,201008,20090630,0.1794,3.46,14.0740463317,1.248018609,0,0,64.8664739736
000059.SZ,201004,20090331,0.08,1.59,12.5628585216,0.5758499939,0,0,64.8761214427
000059.SZ,201003,20081231,0.3206,6.56,10.4895367868,2.9899191057,0,0,64.079263315
000059.SZ,200910,20080930,0.311,,12.8950842938,2.9655956458,0,0,62.7229728108
000059.SZ,200908,20080630,0.1953,4.05,11.6864595723,2.1456245604,0,0,54.0944802931
000059.SZ,200904,20080331,0.108,,12.3341834827,1.44234609,0,0,35.5473182408
000059.SZ,200903,20071231,0.362,6.56,7.1625820777,3.5622944487,0,0,36.8114285818
000059.SZ,200810,20070930,0.2885,,8.1366571378,3.9203216308,0,0,63.8392107154
000059.SZ,200808,20070630,0.2506,9.04,11.8121492534,3.412104243,0,0,64.143163917
000059.SZ,200804,20070331,0.14,,12.7595225805,2.0854158179,0,0,58.7760797793
000059.SZ,200804,20061231,0.1514,5.23,3.9917431274,2.3204417883,0,0,60.8135570461
000059.SZ,200710,20060930,0.1094,,4.1422603804,1.7011954768,0,0,60.3348573164
000059.SZ,200708,20060630,0.0998,3.4312,5.3391119167,1.5408045463,0,0,61.1815988638
000059.SZ,200704,20060331,0.03,,3.6277523005,0.5445700601,0,0,60.5280211069
000059.SZ,200703,20051231,0.3626,15.61,13.2759942173,6.8733683747,0,0,59.9404118399
000059.SZ,200610,20050930,,,15.0542324558,5.9253405646,0,0,58.5874090688
000059.SZ,200608,20050630,0.1796,8.0548,13.8471414513,3.6408433501,0,0,57.9300670199
000059.SZ,200604,20050331,,,15.4624734016,2.1065053529,0,0,55.6764920766
000059.SZ,200604,20041231,0.2058,10.02,7.8812984552,4.5971831979,0,0,51.9575256929
