fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601901.SH,20260131,20260206,0.1,0,0,0.001282051282
601901.SH,20251017,20251024,0.61,0,0,0.007484662577
601901.SH,20250718,20250725,0.593,0,0,0.007051129608
601901.SH,20240926,20241011,0.48,0,0,0.005442176871
601901.SH,20240712,20240719,0.23,0,0,0.003038309115
601901.SH,20230725,20230801,0.12,0,0,0.001657458564
601901.SH,20220708,20220714,0.4,0,0,0.006069802731
601901.SH,20210820,20210827,0.1,0,0,0.001175088132
601901.SH,20190802,20190809,0.26,0,0,0.003969465649
601901.SH,20180726,20180802,0.1,0,0,0.001508295626
601901.SH,20160714,20160720,0.9,0,0,0.011826544021
601901.SH,20130710,20130716,0.37,0,0,0.006016260163
601901.SH,20120613,20120619,0.7,0,0,0.012727272727
