fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601669.SH,20250711,20250718,1.2695,0,0,0.025088932806
601669.SH,20240712,20240719,1.3649,0,0,0.024861566485
601669.SH,20230705,20230711,1.2007,0,0,0.020559931507
601669.SH,20220719,20220725,0.9957,0,0,0.013084099869
601669.SH,20210630,20210707,0.9264,0,0,0.023512690355
601669.SH,20200630,20200707,0.3976,0,0,0.009580722892
601669.SH,20190718,20190724,0.9782,0,0,0.019255905512
601669.SH,20180621,20180629,0.9255,0,0,0.016981651376
601669.SH,20170707,20170714,0.8541,0,0,0.010352727273
601669.SH,20160707,20160714,0.77,0,0,0.012748344371
601669.SH,20150526,20150601,1.0,0,0,0.006877579092
601669.SH,20140627,20140704,1.43,0,0,0.051254480287
601669.SH,20130626,20130704,1.28,0,0,0.046209386282
601669.SH,20120627,20120704,0.38,0,0,0.009134615385
