fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
600104.SH,202510,20250930,0.706,2.77,2.6016285786,1.2633577019,0,0,62.299151539
600104.SH,202508,20250630,0.525,2.06,2.8262545291,0.883650871,0,0,61.4933163579
600104.SH,202504,20250331,0.264,1.04,2.9092162185,0.4251033063,0,0,61.7850792026
600104.SH,202504,20241231,0.145,0.58,0.9499377507,0.5940869798,0,0,63.7739783916
600104.SH,202410,20240930,0.602,2.37,2.0096134356,0.8596790456,0,0,63.331095825
600104.SH,202408,20240630,0.577,2.3,2.6842224446,0.7513610723,0,0,64.4025441402
600104.SH,202404,20240331,0.236,0.94,2.0530256064,0.2902387007,0,0,63.6431151912
600104.SH,202403,20231231,1.226,4.98,2.7623882701,2.0093013235,0,0,65.9358130892
600104.SH,202310,20230930,0.992,4.01,3.2936057652,1.7226159876,0,0,63.9545099662
600104.SH,202308,20230630,0.616,2.51,3.2319826731,1.058745133,0,0,64.1445213216
600104.SH,202304,20230331,0.242,0.99,2.9337976133,0.4258101739,0,0,64.1433798786
600104.SH,202304,20221231,1.4,5.84,3.1682452092,2.3956258584,0,0,66.0339632508
600104.SH,202210,20220930,1.099,4.57,3.3586376475,1.8185244747,0,0,65.9871149813
600104.SH,202208,20220630,0.6,2.51,3.195866885,1.0442800653,0,0,65.0806820148
600104.SH,202204,20220331,0.478,2.0,4.2025793261,0.810440526,0,0,63.5242319479
600104.SH,202204,20211231,2.12,9.19,4.4665225894,3.6966799137,0,0,64.144116825
600104.SH,202110,20210930,1.758,7.57,5.297049481,3.1950726435,0,0,62.8478920748
600104.SH,202108,20210630,1.15,4.97,5.3400163833,2.1125208778,0,0,62.7328971704
600104.SH,202104,20210331,0.591,2.59,5.1651099689,1.0494616964,0,0,64.070058193
600104.SH,202103,20201231,1.752,8.02,4.0368370141,3.3004193119,0,0,66.2784059176
600104.SH,202010,20200930,1.426,6.56,4.4099529158,2.5216180951,0,0,64.1073490627
600104.SH,202008,20200630,0.718,3.31,4.0024442937,1.3059945079,0,0,64.8661206914
600104.SH,202004,20200331,0.096,0.45,1.4230461185,0.174330291,0,0,62.7717267889
600104.SH,202004,20191231,2.191,10.53,4.2695252176,4.3243476801,0,0,64.5793198538
600104.SH,201910,20190930,1.78,8.65,4.8610004064,3.5116737469,0,0,63.3944897999
600104.SH,201908,20190630,1.178,5.72,4.9806147842,2.3447854978,0,0,63.3639924917
600104.SH,201904,20190331,0.706,3.44,5.5962548045,1.4006324884,0,0,62.3484839787
600104.SH,201904,20181231,3.082,15.67,5.4532710959,6.4269491608,0,0,63.6265722887
600104.SH,201810,20180930,2.369,11.95,5.7551925154,5.2359967387,0,0,61.9721761686
600104.SH,201808,20180630,1.625,8.13,5.8516666947,3.6654817739,0,0,63.9076985138
600104.SH,201804,20180331,0.831,4.22,5.9790844085,1.9121930897,0,0,61.7423343675
600104.SH,201803,20171231,2.959,16.87,5.4915292704,7.1700716073,0,0,62.3920723127
600104.SH,201710,20170930,2.122,11.69,5.5924607756,5.3846300227,0,0,60.4794623131
600104.SH,201708,20170630,1.379,7.59,5.6224758889,3.5739337416,0,0,61.3402129195
600104.SH,201704,20170331,0.721,4.0,5.9677286843,1.8934006762,0,0,58.2202402926
600104.SH,201704,20161231,2.903,17.51,5.8907814496,7.9660044427,0,0,60.1710952746
600104.SH,201610,20160930,2.094,12.78,6.1623324924,6.102960252,0,0,58.1409845075
600104.SH,201608,20160630,1.366,8.57,6.1551300709,4.1466748033,0,0,57.8865323331
600104.SH,201604,20160331,0.72,4.42,6.2237892626,2.1943611147,0,0,57.1480396024
600104.SH,201604,20151231,2.702,17.91,6.0592000105,8.6382450899,0,0,58.8819893047
600104.SH,201510,20150930,1.928,12.95,6.2368852122,6.6827246931,0,0,56.3652672531
600104.SH,201508,20150630,1.285,8.56,6.2250052221,4.4773577931,0,0,59.7313012284
600104.SH,201504,20150331,0.677,4.63,6.2524741463,2.3944630324,0,0,56.6223780868
600104.SH,201504,20141231,2.537,18.97,6.1034013941,9.7020213859,0,0,55.4080129448
600104.SH,201410,20140930,1.851,14.44,6.084844117,7.5512396354,0,0,55.7643084721
600104.SH,201408,20140630,1.231,9.4,6.052996591,5.1565313046,0,0,57.2396082927
600104.SH,201404,20140331,0.633,4.95,6.0540927108,2.6549231241,0,0,56.1451432007
