fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002458.SZ,20250903,20250910,1.5,0,0,0.016519823789
002458.SZ,20250509,20250515,1.0,0,0,0.011976047904
002458.SZ,20250104,20250110,1.0,0,0,0.011376564278
002458.SZ,20240521,20240527,2.0,0,0,0.019342359768
002458.SZ,20200917,20200923,1.0,0,0,0.007692307692
002458.SZ,20200313,20200319,10.0,7,7,0.031152647975
002458.SZ,20190923,20190927,3.0,0,0,0.013876040703
002458.SZ,20190330,20190409,2.0,7,7,0.005013787917
002458.SZ,20120424,20120504,10.0,10,10,0.030193236715
002458.SZ,20110518,20110524,3.0,3,3,0.009216589862
002458.SZ,20260326,,0.0,3,3,0.0
