fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000831.SZ,20240619,20240625,0.8,0,0,0.00324017821
000831.SZ,20230613,20230620,0.4,0,0,0.001306762496
000831.SZ,20210710,20210716,0.5,0,0,0.001618122977
000831.SZ,20201017,20201023,0.4,0,0,0.003197442046
000831.SZ,20080521,20080527,0.2,8,3,0.001085187195
000831.SZ,20050702,20050708,0.3,0,0,0.011811023622
000831.SZ,20040511,20040518,1.0,0,0,0.016949152542
000831.SZ,20030417,20030425,0.9,0,0,0.014308426073
000831.SZ,20020524,20020531,0.6,0,0,0.008968609865
000831.SZ,20010426,20010510,1.0,5,3,0.007032348805
