fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002650.SZ,20221104,20221111,0.88,0,0,0.021204819277
002650.SZ,20210702,20210709,0.1,0,0,0.001226993865
002650.SZ,20200702,20200709,0.35,0,0,0.005804311774
002650.SZ,20170704,20170710,0.4,0,0,0.006802721088
002650.SZ,20160707,20160713,0.4,0,0,0.005369127517
002650.SZ,20150918,20150924,0.0,15,15,0.0
002650.SZ,20150603,20150609,1.0,0,0,0.004562043796
002650.SZ,20140610,20140616,6.0,10,10,0.031746031746
002650.SZ,20130607,20130618,6.0,2,2,0.028694404591
002650.SZ,20120515,20120521,6.0,2,2,0.026478375993
