fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600783.SH,20250703,20250710,0.7,0,0,0.00546875
600783.SH,20240703,20240710,1.1,0,0,0.012074643249
600783.SH,20230704,20230710,2.3,0,0,0.018039215686
600783.SH,20220803,20220810,2.1,0,0,0.016561514196
600783.SH,20210713,20210719,1.5,0,0,0.013250883392
600783.SH,20200707,20200713,1.5,0,0,0.007672634271
600783.SH,20190709,20190716,1.0,0,0,0.006027727547
600783.SH,20180621,20180629,0.5,0,0,0.005285412262
600783.SH,20170711,20170719,1.5,0,0,0.009842519685
600783.SH,20160708,20160715,1.0,0,0,0.004464285714
600783.SH,20150709,20150716,1.5,0,0,0.006114961272
600783.SH,20140712,20140718,1.0,0,0,0.006485084306
600783.SH,20130613,20130619,1.5,0,0,0.008324084351
600783.SH,20110623,20110629,0.9,10,10,0.001848428835
600783.SH,19990428,19990507,0.0,5,2,0.0
600783.SH,19970522,19970527,0.0,3,0,0.0
