fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002154.SZ,20250521,20250528,0.5,0,0,0.013157894737
002154.SZ,20240905,20240912,0.7,0,0,0.020958083832
002154.SZ,20240509,20240516,2.5,0,0,0.04215851602
002154.SZ,20230511,20230517,2.0,0,0,0.033112582781
002154.SZ,20220916,20220923,2.0,0,0,0.051413881748
002154.SZ,20220513,20220519,2.7,0,0,0.065375302663
002154.SZ,20210909,20210916,1.5,0,0,0.02538071066
002154.SZ,20210527,20210603,0.6,0,0,0.011904761905
002154.SZ,20190612,20190618,1.0,0,0,0.029411764706
002154.SZ,20180626,20180703,0.1,0,0,0.003012048193
002154.SZ,20170607,20170613,0.093845,0,0,0.002536351351
002154.SZ,20160706,20160712,0.1,0,0,0.002032520325
002154.SZ,20150423,20150430,0.5,10,10,0.002813731007
002154.SZ,20140703,20140709,0.5,0,0,0.008403361345
002154.SZ,20130709,20130715,1.610289,0,0,0.026973015075
002154.SZ,20120627,20120705,1.5,0,0,0.010714285714
002154.SZ,20110521,20110527,2.0,10,10,0.007818608288
002154.SZ,20100528,20100604,1.5,0,0,0.006906077348
002154.SZ,20090521,20090527,2.0,3,3,0.012554927809
002154.SZ,20080417,20080424,1.0,10,10,0.002989536622
