fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002287.SZ,20250913,20250922,2.2,0.0,0,0.008190618019
002287.SZ,20250703,20250710,3.8,0.0,0,0.01683650864
002287.SZ,20240627,20240704,4.8,0.0,0,0.024452368823
002287.SZ,20230713,20230720,3.9,0.0,0,0.01660988075
002287.SZ,20220713,20220719,5.9,0.0,0,0.024022801303
002287.SZ,20210701,20210708,3.4,0.0,0,0.0125
002287.SZ,20200710,20200717,3.5,0.0,0,0.016370439663
002287.SZ,20190705,20190711,4.077243,2.983349,0,0.014122767579
002287.SZ,20180705,20180711,4.1,0.0,0,0.013936097893
002287.SZ,20170707,20170717,3.9,0.0,0,0.008965517241
002287.SZ,20160708,20160715,4.1,0.0,0,0.010459183673
002287.SZ,20150611,20150617,3.89,0.0,0,0.008745503597
002287.SZ,20140619,20140626,3.5,0.0,0,0.017579105977
002287.SZ,20130524,20130531,3.1,0.0,0,0.015987622486
002287.SZ,20120608,20120615,2.8,0.0,0,0.017021276596
002287.SZ,20110513,20110520,2.8,0.0,0,0.012345679012
002287.SZ,20100611,20100624,3.1,0.0,0,0.015407554672
