fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601658.SH,202510,20250930,0.66,8.0025,28.9701222273,0.4303322422,0,0,93.7337593042
601658.SH,202508,20250630,0.43,5.455,27.5375321824,0.280166669,0,0,93.7285688519
601658.SH,202504,20250331,0.24,2.8325,28.3808735159,0.1458663061,0,0,94.3672874358
601658.SH,202503,20241231,0.81,9.84,24.863020572,0.528570115,0,0,93.9616363212
601658.SH,202410,20240930,0.71,8.8425,29.1850554448,0.4679779715,0,0,93.8322485641
601658.SH,202408,20240630,0.44,5.715,27.6516072833,0.304198859,0,0,93.8660418488
601658.SH,202404,20240331,0.25,3.09,29.0249357039,0.1619348081,0,0,93.8237561237
601658.SH,202403,20231231,0.83,10.85,25.2327689653,0.5801453471,0,0,93.9172223218
601658.SH,202310,20230930,0.73,9.675,29.1271018983,0.5157194685,0,0,94.022510344
601658.SH,202308,20230630,0.46,6.43,28.0478708977,0.3400982426,0,0,94.1103967591
601658.SH,202304,20230331,0.27,3.5925,29.814094348,0.1827583664,0,0,93.934257415
601658.SH,202303,20221231,0.85,11.89,25.4824514265,0.6404389695,0,0,94.129541158
601658.SH,202210,20220930,0.73,10.425,28.7762083984,0.5663144796,0,0,93.9510218877
601658.SH,202208,20220630,0.44,6.675,27.1934325295,0.3626467818,0,0,93.734458349
601658.SH,202204,20220331,0.26,3.71,29.3835857696,0.1935353052,0,0,93.6452897848
601658.SH,202203,20211231,0.78,11.86,24.0091353424,0.6393347417,0,0,93.6800363334
601658.SH,202110,20210930,0.65,10.26,27.1964859581,0.5499487273,0,0,93.6250814333
601658.SH,202108,20210630,0.4,6.65,26.1612528782,0.349965639,0,0,93.8578876359
601658.SH,202104,20210331,0.24,3.7,27.5792060003,0.1829455102,0,0,93.7218794109
601658.SH,202103,20201231,0.71,11.84,22.4729386936,0.5963661793,0,0,94.0728053248
601658.SH,202010,20200930,0.58,9.88,24.4586452606,0.4954884742,0,0,94.0879699212
601658.SH,202008,20200630,0.36,6.325,23.0091700491,0.3179263719,0,0,94.1482298403
601658.SH,202004,20200331,0.23,3.94,27.8574496681,0.1913365148,0,0,93.970889254
601658.SH,202003,20191231,0.72,13.1,22.0498610956,0.6186211598,0,0,94.6667839908
601658.SH,201911,20190930,0.64,15.69,25.8331946854,0.5537752459,0,0,94.9399754157
601658.SH,201910,20190630,0.43,8.19,26.4268463201,0.3821810998,0,0,95.0923769578
601658.SH,201905,20190331,0.23,4.25,27.1081167977,0.1886977581,0,0,95.1330763619
601658.SH,201904,20181231,0.62,12.31,20.070882584,0.5654344311,0,0,95.0052284465
601658.SH,201810,20180930,0.55,14.6,23.7910207574,0.5088053372,0,0,94.9744071586
601658.SH,201808,20180630,0.37,8.16,24.5808410368,0.354954006,0,0,95.1373571318
601658.SH,201804,20180331,0.2,,26.1231202264,0.1811413043,0,0,95.1329270702
601658.SH,201804,20171231,0.59,13.07,21.2444115918,0.5522458885,0,0,95.2138190397
601658.SH,201810,20170930,0.5,,25.0983916452,,0,0,
601658.SH,201709,20170630,0.33,,25.0931841129,0.3163934949,0,0,95.7304608029
601658.SH,201804,20170331,0.17,,26.2974261201,,0,0,
601658.SH,201804,20161231,0.55,13.44,21.0667923669,0.5111943938,0,0,95.8032438454
601658.SH,201610,20160630,0.34,,24.8869069314,0.3040566402,0,0,96.4427250697
601658.SH,201610,20151231,,,18.3741243075,0.5128031984,0,0,96.2881374888
601658.SH,201510,20150930,,,22.2071402517,0.4731468834,0,0,96.7551493587
601658.SH,201610,20141231,,,18.7837050623,0.5485995861,0,0,97.0165242346
601658.SH,201406,20131231,,,20.5011263596,0.5663153824,0,0,97.4697598024
601658.SH,201406,20121231,,,22.3959772338,0.6296982249,0,0,97.6572182963
601658.SH,201509,20111231,,,21.196286058,0.615584038,0,0,97.8266405056
601658.SH,201509,20101231,,,14.7941165056,0.6745529671,0,0,98.3501588172
