fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000543.SZ,20250618,20250625,3.19,0,0,0.043460490463
000543.SZ,20240523,20240530,2.21,0,0,0.026498800959
000543.SZ,20230614,20230620,0.48,0,0,0.007792207792
000543.SZ,20210522,20210528,0.76,0,0,0.019143576826
000543.SZ,20200701,20200707,1.19,0,0,0.02668161435
000543.SZ,20190525,20190531,0.44,0,0,0.009544468547
000543.SZ,20180605,20180611,0.1,0,0,0.002092050209
000543.SZ,20170621,20170628,0.5,0,0,0.008460236887
000543.SZ,20160621,20160628,3.0,0,0,0.04048582996
000543.SZ,20151113,20151120,0.23,7,5,0.001435705368
000543.SZ,20150722,20150729,1.8,0,0,0.011757021555
000543.SZ,20140628,20140704,3.0,0,0,0.045454545455
000543.SZ,20130704,20130710,0.4,0,0,0.00651465798
000543.SZ,20120608,20120615,0.1,0,0,0.001418439716
000543.SZ,20110708,20110715,0.2,0,0,0.002355712603
000543.SZ,20100731,20100806,0.2,0,0,0.0027100271
000543.SZ,20080619,20080627,0.85,0,0,0.0125
000543.SZ,20070804,20070810,0.2,0,0,0.001111111111
000543.SZ,20050816,20050822,1.0,0,0,0.030864197531
000543.SZ,20040710,20040716,2.5,0,0,0.036390101892
000543.SZ,20030717,20030724,1.25,0,0,0.015243902439
000543.SZ,20020815,20020822,1.25,0,0,0.015625
000543.SZ,20010807,20010814,2.0,0,0,0.022471910112
000543.SZ,20000811,20000821,2.0,0,0,0.019801980198
000543.SZ,19981113,19981123,2.0,0,0,0.033388981636
000543.SZ,19970715,19970722,2.4,0,0,0.02846975089
000543.SZ,19960814,19960822,1.5,1,0,0.01756440281
000543.SZ,19950705,19950711,4.0,0,0,0.094117647059
000543.SZ,20060407,,0.15,0,0,0.00170261067
