fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002481.SZ,20251021,20251028,0.1,0,0,0.001739130435
002481.SZ,20250708,20250715,0.201355,0,0,0.003641139241
002481.SZ,20241026,20241101,0.2,0,0,0.003824091778
002481.SZ,20240524,20240603,0.3,0,0,0.006451612903
002481.SZ,20210518,20210525,1.0,0,0,0.008084074373
002481.SZ,20200530,20200605,0.2,0,0,0.001268230818
002481.SZ,20180629,20180705,0.101608,0,0,0.002283325843
002481.SZ,20170628,20170704,0.4,0,0,0.005979073244
002481.SZ,20160805,20160812,0.1,0,0,0.001333333333
002481.SZ,20151021,20151027,0.0,15,15,0.0
002481.SZ,20150710,20150717,0.3,0,0,0.0
002481.SZ,20140528,20140604,0.45,0,0,0.003456221198
002481.SZ,20130628,20130704,0.2,10,10,0.000918273646
002481.SZ,20120504,20120511,0.5,8,8,0.001923076923
002481.SZ,20110223,20110302,3.0,10,10,0.005042864347
