fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600276.SH,20250519,20250523,2.0,0,0,0.003597122302
600276.SH,20240708,20240712,2.0,0,0,0.004926108374
600276.SH,20230602,20230608,1.6,0,0,0.003516483516
600276.SH,20220629,20220705,1.6,0,0,0.003886324994
600276.SH,20210604,20210610,2.0,2,0,0.002376708259
600276.SH,20200519,20200525,2.3,2,0,0.002398831873
600276.SH,20190321,20190328,2.2,2,0,0.002958579882
600276.SH,20180524,20180530,1.3,3,1,0.00136239782
600276.SH,20170522,20170531,1.35,2,0,0.002292409577
600276.SH,20160608,20160616,1.0,2,0,0.002164502165
600276.SH,20150609,20150615,1.0,3,1,0.001600768369
600276.SH,20140509,20140515,0.9,1,0,0.002622377622
600276.SH,20130603,20130607,0.8,1,0,0.002614379085
600276.SH,20120522,20120529,0.9,1,0,0.00321888412
600276.SH,20110419,20110426,1.0,5,2,0.002049180328
600276.SH,20100310,20100317,1.0,2,0,0.002193463479
600276.SH,20090424,20090430,1.0,2,0,0.002438429651
600276.SH,20080407,20080411,1.0,2,0,0.002233139795
600276.SH,20070327,20070402,1.6,3,0,0.00457404231
600276.SH,20060823,20060829,0.0,3,3,0.0
600276.SH,20060712,20060718,2.2,0,0,0.009565217391
600276.SH,20050610,20050616,2.0,0,0,0.016313213703
600276.SH,20040522,20040528,1.0,0,0,0.007704160247
600276.SH,20030801,20030807,1.0,0,0,0.010319917441
600276.SH,20020515,20020521,0.5,2,0,0.003142677561
600276.SH,20010427,20010511,1.0,6,3,0.002747252747
600276.SH,20260326,,2.0,0,0,0.003873716831
