fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002285.SZ,20210609,20210617,0.55,0,0.0,0.008885298869
002285.SZ,20200511,20200519,0.045,0,0.0,0.001654411765
002285.SZ,20190517,20190524,0.21,0,0.0,0.004402515723
002285.SZ,20180508,20180514,0.8,0,0.0,0.00987654321
002285.SZ,20170505,20170511,0.8,0,0.0,0.010767160162
002285.SZ,20160408,20160414,0.4,4,2.4,0.002906976744
002285.SZ,20150417,20150427,0.6,6,3.6,0.001714285714
002285.SZ,20140522,20140528,1.0,8,4.0,0.00656167979
002285.SZ,20130503,20130510,3.0,3,0.0,0.020632737276
002285.SZ,20120509,20120515,2.4,0,0.0,0.016551724138
002285.SZ,20110426,20110504,2.0,5,3.5,0.00710732054
002285.SZ,20100426,20100504,3.0,7,0.0,0.006169031462
