fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601985.SH,20260106,20260113,0.2,0,0,0.002164502165
601985.SH,20250714,20250718,1.6,0,0,0.017112299465
601985.SH,20240709,20240716,1.95,0,0,0.017135325132
601985.SH,20230708,20230714,1.7,0,0,0.023255813953
601985.SH,20220709,20220715,1.5,0,0,0.022421524664
601985.SH,20210710,20210716,1.3,0,0,0.026476578411
601985.SH,20200711,20200717,1.22,0,0,0.027415730337
601985.SH,20190712,20190719,1.2,0,0,0.021699819168
601985.SH,20180711,20180719,1.12,0,0,0.019614711033
601985.SH,20170721,20170727,1.1,0,0,0.013767209011
601985.SH,20160705,20160713,0.9,0,0,0.012747875354
