fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002078.SZ,202510,20250930,0.89,8.44,8.6608042797,4.5370665763,0,0,47.6650973747
002078.SZ,202508,20250630,0.64,6.04,9.3356648369,3.2718802802,0,0,46.0140388699
002078.SZ,202504,20250331,0.32,3.05,8.9740404261,1.65371855,0,0,45.9752392629
002078.SZ,202504,20241231,1.11,11.38,7.6381726732,6.0299659865,0,0,45.4130528577
002078.SZ,202410,20240930,0.88,9.09,7.9681265158,4.8217870842,0,0,46.3694840987
002078.SZ,202408,20240630,0.63,6.54,8.5957730597,3.4192435291,0,0,46.7870788384
002078.SZ,202404,20240331,0.34,3.6,9.4129042949,1.8885502323,0,0,46.749685699
002078.SZ,202404,20231231,1.1,12.59,7.8419262321,6.2918856762,0,0,48.2592998895
002078.SZ,202310,20230930,0.7645,8.84,7.3555781688,4.334226352,0,0,50.3977043459
002078.SZ,202308,20230630,0.45,5.25,6.5001585231,2.5496306874,0,0,50.8443543983
002078.SZ,202304,20230331,0.2,2.43,5.7984006163,1.1708344964,0,0,51.8655010733
002078.SZ,202304,20221231,1.04,13.43,7.0841650305,6.2101016071,0,0,51.7414384452
002078.SZ,202210,20220930,0.8441,11.25,7.6636719173,5.0284988026,0,0,54.0993231062
002078.SZ,202208,20220630,0.62,8.37,8.3638358604,3.7368093895,0,0,54.5292262423
002078.SZ,202204,20220331,0.25,3.54,6.992304078,1.5505642139,0,0,56.1940637162
002078.SZ,202204,20211231,1.11,16.83,9.1396667148,7.4815900925,0,0,56.010335602
002078.SZ,202110,20210930,1.0492,15.77,11.7103889923,7.0973625669,0,0,54.6630851286
002078.SZ,202108,20210630,0.85,12.98,14.1519184828,5.795525414,0,0,55.6475567532
002078.SZ,202104,20210331,0.42,6.49,14.5445606812,2.9768302716,0,0,55.1599221169
002078.SZ,202104,20201231,0.75,12.79,9.1152279287,5.7740928282,0,0,54.724702651
002078.SZ,202010,20200930,0.53,9.11,8.9126834998,4.1459040888,0,0,54.9436304366
002078.SZ,202008,20200630,0.36,6.21,9.027174679,2.8294191622,0,0,54.0970313827
002078.SZ,202004,20200331,0.21,3.32,9.6919119909,1.6210080686,0,0,55.0482238678
002078.SZ,202004,20191231,0.84,16.12,9.6542114719,7.1097368836,0,0,54.4827442225
002078.SZ,201910,20190930,0.57,11.21,9.1413806132,4.9491011002,0,0,54.7394185023
002078.SZ,201908,20190630,0.34,6.83,8.316815634,2.9944157038,0,0,56.0573754867
002078.SZ,201904,20190331,0.15,2.98,6.9934567052,1.2826189735,0,0,56.7003504886
002078.SZ,201904,20181231,0.86,19.54,10.3002253263,8.0684332776,0,0,57.2255886717
002078.SZ,201810,20180930,0.69,16.06,11.2109335223,6.4375446064,0,0,59.5143215905
002078.SZ,201808,20180630,0.47,11.18,12.8662194653,4.8742991249,0,0,59.3359590432
002078.SZ,201804,20180331,0.24,5.82,13.6436197721,2.6163284189,0,0,56.7922830508
002078.SZ,201804,20171231,0.8,22.65,11.9090373556,9.7301838482,0,0,58.4588138581
002078.SZ,201710,20170930,0.54,16.0,11.0918210211,6.9527216702,0,0,59.1012681692
002078.SZ,201708,20170630,0.35,10.42,11.0801919545,4.4327721859,0,0,60.9275056383
002078.SZ,201704,20170331,0.17,5.38,10.911542118,2.3171826754,0,0,58.9598965751
002078.SZ,201704,20161231,0.42,14.12,8.0122035748,5.8037788716,0,0,58.701345558
002078.SZ,201610,20160930,0.26,9.01,7.0129360795,3.5854549818,0,0,60.9972252657
002078.SZ,201608,20160630,0.14,4.92,5.7779213403,1.8928785432,0,0,61.9113787687
002078.SZ,201604,20160331,0.06,2.01,5.021536555,0.7175586507,0,0,63.7144305666
002078.SZ,201604,20151231,0.27,10.34,6.9754571569,4.1937163499,0,0,62.5026355381
002078.SZ,201510,20150930,0.17,7.21,5.8081373686,2.5924778653,0,0,63.1740168833
002078.SZ,201508,20150630,0.1,4.44,5.4994787107,1.624838039,0,0,62.24942356
002078.SZ,201504,20150331,0.04,2.08,5.0515763048,0.7326446014,0,0,62.4553376089
002078.SZ,201504,20141231,0.19,8.94,5.2300200624,3.3990073849,0,0,64.2496933279
002078.SZ,201410,20140930,0.13,6.04,4.6837135495,2.2812207119,0,0,65.2249461958
002078.SZ,201408,20140630,0.09,4.12,4.6551696732,1.5118717877,0,0,66.6135586687
002078.SZ,201404,20140331,0.04,2.1,4.7319233642,0.7665684034,0,0,64.7448390433
002078.SZ,201402,20131231,0.13,6.06,2.9182863955,2.0471745176,0,0,65.2472496945
002078.SZ,201310,20130930,0.09,4.42,2.7602858656,1.4818994983,0,0,65.3650232862
002078.SZ,201308,20130630,0.07,3.24,2.8943042135,1.0568343136,0,0,64.4501101838
002078.SZ,201304,20130331,0.05,1.32,2.0015428432,0.3836057264,0,0,69.8349731133
002078.SZ,201304,20121231,0.18,4.5,2.1069186147,1.4446525378,0,0,70.6314593539
002078.SZ,201210,20120930,0.15,3.85,2.2382638653,1.1545894046,0,0,69.9456625702
002078.SZ,201208,20120630,0.11,2.68,2.1208941663,0.7462147418,0,0,69.5414602557
002078.SZ,201204,20120331,0.03,0.65,0.6717566018,0.1310679414,0,0,69.8897027838
002078.SZ,201204,20111231,0.5,13.39,6.4227643795,4.2024930996,0,0,70.1886154657
002078.SZ,201110,20110930,0.5,13.22,9.4015722413,4.4538213935,0,0,69.0884728309
002078.SZ,201108,20110630,0.35,9.56,10.1321932135,3.1531451805,0,0,68.2802385323
002078.SZ,201104,20110331,0.2,5.49,11.0070269797,1.8606733914,0,0,66.4048489815
002078.SZ,201104,20101231,0.63,19.47,9.363043658,7.2099141119,0,0,63.5957283477
