fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002278.SZ,202510,20250930,0.1038,3.28,8.5175029363,2.5352354607,0,0,32.330685737
002278.SZ,202508,20250630,0.0985,3.1,10.5160412493,2.2702770096,0,0,31.6117298264
002278.SZ,202504,20250331,0.0509,1.63,10.1740288996,1.1027271856,0,0,32.1963840137
002278.SZ,202504,20241231,0.0842,2.73,5.5650229119,2.204912585,0,0,35.490591005
002278.SZ,202410,20240930,0.0564,1.83,5.9887434034,1.6274441516,0,0,34.2648913391
002278.SZ,202408,20240630,0.0297,0.96,4.7587673174,0.8795915466,0,0,33.1580765197
002278.SZ,202404,20240331,-0.0152,-0.5,-2.0135814213,-0.1608736684,0,0,32.4909218803
002278.SZ,202404,20231231,0.0692,2.27,4.9252809352,2.0238786794,0,0,34.1251895325
002278.SZ,202310,20230930,0.033,1.11,3.646588105,1.0373673577,0,0,35.4466687079
002278.SZ,202308,20230630,0.025,0.85,4.1345635582,0.8013940527,0,0,36.0546277556
002278.SZ,202304,20230331,-0.0239,-0.82,-4.5237439872,-0.3668124349,0,0,36.9902210748
002278.SZ,202304,20221231,-0.0789,-2.56,-3.2198226967,-1.085033463,0,0,36.6477676909
002278.SZ,202210,20220930,0.01,0.38,2.4024022488,0.5423605638,0,0,31.1855904522
002278.SZ,202208,20220630,-0.01,-0.43,-0.3292558188,-0.0417012262,0,0,32.1685720114
002278.SZ,202204,20220331,-0.035,-1.14,-11.024866705,-0.6347406459,0,0,30.8756254581
002278.SZ,202204,20211231,0.12,3.86,6.5108925159,2.8911444324,0,0,33.461158282
002278.SZ,202110,20210930,0.03,1.02,2.7041631991,0.789957012,0,0,29.417853329
002278.SZ,202108,20210630,0.03,1.0,3.9557635516,0.7710017557,0,0,28.4427950477
002278.SZ,202104,20210331,0.009,0.35,2.8873540293,0.2516223133,0,0,27.0443777423
002278.SZ,202104,20201231,0.078,0.03,4.8787631019,2.107479628,0,0,29.7063832382
002278.SZ,202010,20200930,0.05,1.58,3.7559510892,1.1217271592,0,0,29.376711293
002278.SZ,202008,20200630,0.02,0.6,2.3984369518,0.4641359849,0,0,28.4005778884
002278.SZ,202004,20200331,-0.008,-0.25,-2.468408034,-0.2214845142,0,0,26.5793702652
002278.SZ,202004,20191231,0.12,3.9,6.3559742573,3.0403173445,0,0,27.0388016677
002278.SZ,201910,20190930,0.09,2.88,5.9651536475,1.9469951931,0,0,26.001342795
002278.SZ,201908,20190630,0.05,1.6,5.1280727142,1.0959827731,0,0,27.5179443401
002278.SZ,201904,20190331,0.02,0.69,3.4430790766,0.364903874,0,0,26.0511739221
002278.SZ,201904,20181231,0.082,2.73,4.9150392009,2.1475608324,0,0,28.4423531962
002278.SZ,201810,20180930,0.04,1.36,3.491763476,1.0020953639,0,0,26.9053873585
002278.SZ,201808,20180630,0.02,0.71,2.9614001073,0.5237150245,0,0,26.7934232753
002278.SZ,201804,20180331,-0.01,-0.36,-4.5965728192,-0.2796683216,0,0,25.4197714919
002278.SZ,201804,20171231,0.03,0.99,3.098336776,1.0052735775,0,0,27.593624929
002278.SZ,201710,20170930,-0.02,-0.66,-1.6355155322,-0.3647639543,0,0,27.1764817202
002278.SZ,201708,20170630,-0.03,-0.99,-5.0829860126,-0.6846942833,0,0,26.8340277973
002278.SZ,201704,20170331,-0.01,-0.47,-6.3865785258,-0.3927819636,0,0,29.4398123634
002278.SZ,201704,20161231,-0.3,-9.75,-24.7280761836,-6.1022746818,0,0,30.4324945584
002278.SZ,201610,20160930,-0.18,-5.79,-22.1297145975,-3.9571318497,0,0,30.0310717787
002278.SZ,201608,20160630,-0.08,-2.39,-13.4668850193,-1.6528484429,0,0,28.3678546324
002278.SZ,201604,20160331,-0.04,-1.27,-15.2631044988,-0.9244389089,0,0,28.3978215506
002278.SZ,201604,20151231,0.03,0.82,2.4152356484,0.8114555433,0,0,29.6972817268
002278.SZ,201510,20150930,0.09,2.86,7.6815371141,1.8644779934,0,0,29.5842101216
002278.SZ,201508,20150630,0.1,3.02,10.9870817375,2.0432596648,0,0,30.7659940737
002278.SZ,201504,20150331,0.03,0.88,7.6899197048,0.5910592258,0,0,32.4675688
002278.SZ,201504,20141231,0.17,5.17,8.5600503336,3.2883508221,0,0,34.8365631494
002278.SZ,201410,20140930,0.15,4.65,10.6236302936,3.295604721,0,0,26.280813573
002278.SZ,201408,20140630,0.1,2.98,9.8269507831,2.1243713082,0,0,25.5063970215
002278.SZ,201404,20140331,0.03,0.8,5.1471051043,0.5351776184,0,0,23.6221715043
002278.SZ,201404,20131231,0.18,4.88,7.2814235648,3.5416575025,0,0,24.2916888289
002278.SZ,201310,20130930,0.16,4.3,8.6153872315,3.1482474361,0,0,24.5023746988
002278.SZ,201308,20130630,0.12,3.15,9.5288316976,2.3319790934,0,0,25.1406462203
002278.SZ,201304,20130331,0.03,0.77,4.5462748977,0.5236691454,0,0,23.5954174481
002278.SZ,201303,20121231,0.18,4.49,6.9667011084,3.4295871758,0,0,24.1660482128
002278.SZ,201210,20120930,0.16,4.06,8.2828092695,3.053424012,0,0,26.2319798858
002278.SZ,201208,20120630,0.13,3.15,9.478441936,2.3987127077,0,0,25.159178853
002278.SZ,201204,20120331,0.03,0.57,4.1352998081,0.415762346,0,0,21.8370282801
002278.SZ,201203,20111231,0.31,7.1,13.1379725934,5.7874176692,0,0,20.9021988864
002278.SZ,201110,20110930,0.2,4.57,12.888100762,3.7325332386,0,0,22.6292755767
002278.SZ,201107,20110630,0.15,3.52,15.5637769046,2.9271984054,0,0,21.3146199835
002278.SZ,201104,20110331,0.04,1.02,13.8495963541,0.8708270725,0,0,19.0910194748
002278.SZ,201102,20101231,0.3,7.14,17.6856422449,6.1962655364,0,0,13.2776238639
002278.SZ,201010,20100930,0.18,4.49,17.9688471534,3.8263513871,0,0,14.600288666
002278.SZ,201007,20100630,0.14,3.35,19.1483031573,2.8917915726,0,0,14.1596065284
002278.SZ,201004,20100331,0.04,0.98,17.5717625974,0.8647538959,0,0,14.9794498076
002278.SZ,201102,20091231,0.41,12.71,18.2159077703,8.3029000656,0,0,15.3271651106
002278.SZ,201010,20090930,0.35,,15.4219872572,5.2524806202,0,0,20.0702638249
002278.SZ,201007,20090630,0.28,14.65,17.0227634633,7.1795629443,0,0,47.0829037652
002278.SZ,201004,20090331,0.1,1.25,11.665342282,,0,0,
002278.SZ,201003,20081231,0.68,36.04,16.8729783752,16.2910464962,0,0,54.826955121
002278.SZ,200910,20080930,0.4,,14.4410887912,,0,0,
002278.SZ,200908,20080630,,,15.1025979877,,0,0,
002278.SZ,200907,20071231,0.59,43.27,18.4764771906,18.6987931283,0,0,58.6303477941
002278.SZ,200907,20061231,0.73,30.22,17.9956882758,16.1626712107,0,0,50.8092644962
002278.SZ,200807,20051231,0.98,,21.3418074668,24.4268167324,0,0,52.1447361615
