fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002051.SZ,202510,20250930,0.2,2.14,3.4352648388,0.9907877004,0,0,53.6765672005
002051.SZ,202508,20250630,0.14,1.53,3.6746034492,0.7188484478,0,0,52.5501027321
002051.SZ,202504,20250331,0.11,1.14,6.1021296925,0.5460304746,0,0,52.6785174088
002051.SZ,202504,20241231,0.29,3.19,2.9725152877,1.5541809835,0,0,51.9700578832
002051.SZ,202410,20240930,0.26,2.86,3.7596727756,1.4063829477,0,0,50.747558153
002051.SZ,202408,20240630,0.22,2.39,4.9683519161,1.198649529,0,0,50.000532812
002051.SZ,202404,20240331,0.09,1.03,4.9842124439,0.5204703607,0,0,49.5073621675
002051.SZ,202404,20231231,0.29,3.26,2.782345836,1.5472091147,0,0,49.8677072648
002051.SZ,202310,20230930,0.28,3.12,4.0322716469,1.5499655269,0,0,50.0261540139
002051.SZ,202308,20230630,0.22,2.44,5.1784954262,1.2091214317,0,0,48.8922029708
002051.SZ,202304,20230331,0.09,1.06,4.0336514551,0.510125821,0,0,49.7471911854
002051.SZ,202304,20221231,0.27,3.08,3.2950018075,1.4587412604,0,0,49.2107165247
002051.SZ,202210,20220930,0.27,3.02,4.3602118215,1.4301571837,0,0,51.2913991285
002051.SZ,202208,20220630,0.2,2.29,4.797470557,1.0870596666,0,0,51.0759016818
002051.SZ,202204,20220331,0.06,0.69,2.7805027009,0.3220679394,0,0,50.558620996
002051.SZ,202204,20211231,0.23,2.67,3.0179703733,1.1925459871,0,0,50.8891454994
002051.SZ,202110,20210930,0.19,2.2,3.4461362969,1.0005134392,0,0,50.7955666591
002051.SZ,202108,20210630,0.13,1.53,3.8355894777,0.7258013894,0,0,49.6005497607
002051.SZ,202104,20210331,0.06,0.65,3.8523621865,0.2963908785,0,0,50.3589512195
002051.SZ,202104,20201231,-0.07,-0.79,-1.2811598599,-0.4672692906,0,0,50.6770093632
002051.SZ,202010,20200930,0.1,1.19,2.1491015474,0.5377653125,0,0,48.0899747703
002051.SZ,202008,20200630,0.07,0.76,2.1518821709,0.3514385583,0,0,47.6747828346
002051.SZ,202004,20200331,0.02,0.21,0.4772894833,0.0348203774,0,0,50.0949621644
002051.SZ,202004,20191231,0.85,10.14,9.8244800762,4.723613768,0,0,49.9280100428
002051.SZ,201910,20190930,0.61,7.76,9.727126033,3.3252437879,0,0,53.0735593862
002051.SZ,201908,20190630,0.4,4.92,8.9855232673,2.2146384307,0,0,53.4688068583
002051.SZ,201904,20190331,0.2,2.23,7.8131562356,1.1777893316,0,0,49.4763377508
002051.SZ,201904,20181231,1.09,13.61,9.8476675154,6.5097238502,0,0,54.0603589429
002051.SZ,201810,20180930,0.83,10.07,9.8918499588,5.4398770393,0,0,50.3913970596
002051.SZ,201808,20180630,0.51,6.65,10.3959998325,3.3655344718,0,0,52.0992129663
