fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600050.SH,20251017,20251024,1.112,0,0,0.020036036036
600050.SH,20250620,20250627,0.621,0,0,0.011607476636
600050.SH,20241023,20241030,0.959,0,0,0.018767123288
600050.SH,20240712,20240719,0.524,0,0,0.010893970894
600050.SH,20231201,20231208,0.796,0,0,0.018554778555
600050.SH,20230630,20230707,0.427,0,0,0.008877338877
600050.SH,20221102,20221109,0.663,0,0,0.018728813559
600050.SH,20220622,20220629,0.391,0,0,0.011203438395
600050.SH,20211110,20211117,0.488,0,0,0.012139303483
600050.SH,20210623,20210630,0.669,0,0,0.015101580135
600050.SH,20200617,20200624,0.604,0,0,0.012177419355
600050.SH,20190620,20190627,0.533,0,0,0.008638573744
600050.SH,20180623,20180629,0.198,0,0,0.004107883817
600050.SH,20160623,20160630,0.572,0,0,0.01481865285
600050.SH,20150626,20150703,0.673,0,0,0.009452247191
600050.SH,20140520,20140527,0.534,0,0,0.0166875
600050.SH,20130625,20130701,0.399,0,0,0.012788461538
600050.SH,20120702,20120706,0.335,0,0,0.008839050132
600050.SH,20110624,20110701,0.26,0,0,0.004952380952
600050.SH,20100611,20100622,0.536,0,0,0.010132325142
600050.SH,20090707,20090713,0.672,0,0,0.009359331476
600050.SH,20080624,20080630,0.672,0,0,0.010105263158
600050.SH,20070621,20070627,0.672,0,0,0.01156626506
600050.SH,20060619,20060623,0.414,0,0,0.017107438017
600050.SH,20050620,20050624,0.325,0,0,0.012218045113
600050.SH,20040621,20040625,0.35,0,0,0.009749303621
600050.SH,20030610,20030616,0.357,0,0,0.010656716418
600050.SH,20260320,,0.523,0,0,0.011648106904
