fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601515.SH,20240719,20240726,0.25,0,0,0.009803921569
601515.SH,20220517,20220523,4.5,2,2,0.076271186441
601515.SH,20210521,20210527,3.0,0,0,0.044247787611
601515.SH,20200617,20200623,1.5,0,0,0.02427184466
601515.SH,20190417,20190423,5.0,2,0,0.037257824143
601515.SH,20181018,20181025,2.3,0,0,0.033381712627
601515.SH,20170922,20170929,2.5,0,0,0.022301516503
601515.SH,20170606,20170612,0.6,0,0,0.005519779209
601515.SH,20160602,20160613,5.4,0,0,0.048430493274
601515.SH,20150615,20150623,2.4,0,0,0.009642426677
601515.SH,20140617,20140623,0.0,10,10,0.0
601515.SH,20130927,20131010,6.5,0,0,0.034796573876
601515.SH,20130618,20130624,3.8,0,0,0.028379387603
601515.SH,20120524,20120530,3.6,0,0,0.025174825175
