fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601388.SH,202510,20250930,0.04,2.18,1.7429700696,1.5723608619,0,0,27.1116496583
601388.SH,202508,20250630,0.01,0.66,0.8209848582,0.4793344239,0,0,26.3836980759
601388.SH,202504,20250331,0.0097,0.5,1.1955593197,0.3614418541,0,0,25.7714403261
601388.SH,202504,20241231,0.0084,0.43,0.2655409776,0.3149144118,0,0,28.4158314925
601388.SH,202410,20240930,0.0351,1.75,1.5332045856,1.2774586053,0,0,29.7591725337
601388.SH,202408,20240630,0.03,1.59,2.1144607415,1.159959806,0,0,30.2733930315
601388.SH,202404,20240331,0.013,0.67,1.8166260623,0.5037672237,0,0,25.4886744057
601388.SH,202404,20231231,0.0605,3.12,1.9557799204,2.3484376321,0,0,24.4538718926
601388.SH,202310,20230930,0.0564,2.93,2.4165148181,2.1988502244,0,0,24.3640345759
601388.SH,202308,20230630,0.0483,2.52,3.0400992006,1.8715605499,0,0,25.2895285147
601388.SH,202304,20230331,0.0336,1.74,4.2227850643,1.2920322707,0,0,26.7431763875
601388.SH,202304,20221231,0.1738,9.43,4.9793251193,6.6986864191,0,0,25.0092832298
601388.SH,202210,20220930,0.1318,7.38,4.9631821783,5.018902259,0,0,29.4358967549
601388.SH,202208,20220630,0.123,7.1,6.8036694479,4.7184175542,0,0,30.1320964336
601388.SH,202204,20220331,0.0678,3.98,7.6056133319,2.6244777115,0,0,29.426958993
601388.SH,202204,20211231,0.3888,23.89,10.2820146995,15.6251969924,0,0,32.7864017275
601388.SH,202110,20210930,0.2965,18.94,10.8731181289,11.9585021705,0,0,34.7392249682
601388.SH,202108,20210630,0.1936,12.18,10.7894198734,7.9801616024,0,0,36.3767484737
601388.SH,202104,20210331,0.092,5.98,10.1522389129,3.8050376314,0,0,37.0364324021
601388.SH,202104,20201231,0.22,15.45,8.2063234777,9.1322499831,0,0,36.208058714
601388.SH,202010,20200930,0.1245,9.56,6.7775063499,5.5906082845,0,0,35.1745683354
601388.SH,202008,20200630,0.0458,3.61,4.1912998146,2.0454779955,0,0,37.692006844
601388.SH,202004,20200331,0.0241,1.77,3.7939539363,0.990021713,0,0,44.1911923416
601388.SH,202004,20191231,0.0568,4.33,2.109645563,2.3103587131,0,0,44.7609336208
601388.SH,201910,20190930,0.0233,1.82,1.1662354721,0.9577889149,0,0,45.2977944525
601388.SH,201908,20190630,0.0166,1.3,1.2756208465,0.6942285381,0,0,44.8174073594
601388.SH,201904,20190331,0.0042,0.33,0.6431621014,0.1755898853,0,0,45.9834461689
601388.SH,201904,20181231,0.05,3.85,1.5488356688,1.9586136911,0,0,48.4778518561
601388.SH,201810,20180930,0.04,3.09,1.6383770599,1.5654250453,0,0,48.3844880313
601388.SH,201808,20180630,0.04,3.24,2.5178619808,1.6540193509,0,0,48.504163282
601388.SH,201804,20180331,0.038,3.05,4.8241133582,1.5378498073,0,0,49.2251073318
601388.SH,201804,20171231,0.16,13.78,5.9979433963,6.8244796714,0,0,49.9639276115
601388.SH,201710,20170930,0.12,10.51,6.153896712,5.3663096508,0,0,46.9128640865
601388.SH,201708,20170630,0.09,7.88,7.0486588116,4.0179156147,0,0,46.586494478
601388.SH,201704,20170331,0.05,4.63,8.6291611957,2.3351231998,0,0,47.7884447262
601388.SH,201704,20161231,0.01,1.22,0.6862114037,0.6372080657,0,0,51.4443839598
601388.SH,201610,20160930,-0.003,-0.31,-0.2503683364,-0.1653856379,0,0,49.2862158609
601388.SH,201608,20160630,-0.02,-0.57,-0.8506310274,-0.3237541643,0,0,42.6539318775
601388.SH,201604,20160331,-0.01,-0.73,-2.282801416,-0.4286595576,0,0,40.1756051092
601388.SH,201604,20151231,0.005,0.44,0.2780835285,0.2612851481,0,0,41.6888689239
601388.SH,201510,20150930,0.03,0.8,0.6400898033,0.4720774593,0,0,43.2341291298
601388.SH,201508,20150630,0.07,1.78,2.0644918464,1.0393054473,0,0,41.8414161678
601388.SH,201504,20150331,0.04,0.91,2.0698331094,0.5264203488,0,0,42.0029640105
601388.SH,201504,20141231,0.0565,1.35,0.6972103154,0.8004358114,0,0,42.3556029241
601388.SH,201410,20140930,0.06,1.23,0.8077462985,0.7583340709,0,0,37.1235213454
601388.SH,201408,20140630,0.01,0.25,0.2441241542,0.1533577183,0,0,38.5158915293
601388.SH,201404,20140331,0.04,0.73,1.4737078765,0.4388990553,0,0,39.6621322281
601388.SH,201404,20131231,0.17,4.04,1.8445521619,2.4303903043,0,0,39.8384226768
601388.SH,201310,20130930,0.21,3.78,2.2971449078,2.2960394221,0,0,40.9833104263
601388.SH,201308,20130630,0.18,3.18,2.9901853683,1.9281617125,0,0,40.6369338078
601388.SH,201304,20130331,0.08,1.51,2.8807340714,0.9079612514,0,0,40.2804931365
601388.SH,201304,20121231,0.44,9.39,3.1073321834,5.0836723931,0,0,39.7959964183
601388.SH,201210,20120930,0.28,12.81,2.7237721991,3.5022159347,0,0,42.4394889065
601388.SH,201208,20120630,0.24,10.45,3.3246150998,2.7211158213,0,0,46.9505605987
601388.SH,201304,20120331,0.21,,4.5686964671,,0,0,
601388.SH,201304,20111231,1.0,36.44,5.6605242519,12.1201227375,0,0,69.7038599242
601388.SH,201210,20110930,0.72,,5.5309238902,,0,0,
601388.SH,201208,20110630,0.47,19.09,5.7374776936,6.002301455,0,0,72.3081478586
601388.SH,201203,20101231,0.95,55.25,7.5320283642,14.1301936399,0,0,69.8386983754
601388.SH,201203,20091231,0.76,68.56,11.8728941361,16.298945718,0,0,77.976363036
601388.SH,201112,20081231,0.14,5.95,1.6112558564,8.4057250955,0,0,73.9406212551
