fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
600594.SH,202510,20250930,-0.11,-3.538,-6.2645692133,-2.2834734841,0,0,34.4622134396
600594.SH,202508,20250630,-0.025,-0.803,-2.2512711626,-0.548524085,0,0,36.2398600596
600594.SH,202504,20250331,-0.012,-0.378,-2.2788186646,-0.2823569247,0,0,35.0501729792
600594.SH,202504,20241231,-0.402,-11.781,-15.394164033,-7.6963485117,0,0,36.4317020206
600594.SH,202410,20240930,-0.214,-6.087,-10.1667476307,-3.9761214488,0,0,33.3652342644
600594.SH,202408,20240630,-0.134,-3.761,-9.4996403276,-2.4652360976,0,0,35.198701045
600594.SH,202404,20240331,-0.086,-2.257,-12.4704914198,-1.566056081,0,0,34.842376915
600594.SH,202404,20231231,0.131,3.549,3.238969859,1.9679951174,0,0,34.3465675661
600594.SH,202310,20230930,0.215,5.429,7.5579052122,3.3686471028,0,0,31.6214003568
600594.SH,202308,20230630,0.162,4.372,8.2265514057,2.5132561772,0,0,33.7569788333
600594.SH,202304,20230331,0.056,1.435,6.0702093262,0.8596021479,0,0,34.9787807807
600594.SH,202304,20221231,-0.552,-14.066,-16.4417972033,-9.384672696,0,0,35.8390747274
600594.SH,202210,20220930,0.247,5.443,9.2534545389,3.6093159482,0,0,34.8398491387
600594.SH,202208,20220630,0.16,3.556,8.6984532019,2.3480898021,0,0,36.8310776201
600594.SH,202204,20220331,0.064,1.433,7.1335681229,0.9658377649,0,0,31.3896005105
600594.SH,202204,20211231,0.308,7.203,6.8960406023,4.6380654795,0,0,30.7535862254
600594.SH,202110,20210930,0.375,8.539,11.0850771711,5.5102331063,0,0,33.8659976004
600594.SH,202108,20210630,0.22,4.958,9.6979364376,3.1740069003,0,0,33.3853212437
600594.SH,202104,20210331,0.09,2.087,8.1392048241,1.2911915556,0,0,33.923422055
600594.SH,202104,20201231,0.278,7.06,5.9321063165,3.8529818041,0,0,34.8832158314
600594.SH,202010,20200930,0.241,5.169,7.7037528907,3.3634317651,0,0,39.6175130713
600594.SH,202007,20200630,0.153,3.305,8.015186459,2.1512848559,0,0,34.6829926321
600594.SH,202004,20200331,0.076,1.648,7.9625360081,0.9890412463,0,0,32.7005881087
600594.SH,202004,20191231,0.162,4.023,3.5294904056,2.0137279067,0,0,34.7367529445
600594.SH,201910,20190930,0.198,4.372,5.8124734289,2.488297529,0,0,29.8349702643
600594.SH,201908,20190630,0.129,2.876,5.7943841376,1.5657038554,0,0,32.6459348415
600594.SH,201904,20190331,0.075,1.676,6.5581590017,0.897151978,0,0,35.0474804967
600594.SH,201904,20181231,-1.103,-18.941,-21.4479591048,-12.3190729307,0,0,40.54275917
600594.SH,201810,20180930,0.248,4.539,7.2498860138,2.8798742302,0,0,34.7662351603
600594.SH,201808,20180630,0.21,3.875,9.1606225671,2.3788194811,0,0,34.5805455352
600594.SH,201804,20180331,0.128,2.34,11.0268714781,1.4523330889,0,0,35.5201398243
600594.SH,201804,20171231,0.488,9.594,10.6918499931,5.9075261235,0,0,35.4881102422
600594.SH,201710,20170930,0.399,7.716,11.6931013848,4.9747572174,0,0,32.9407250699
600594.SH,201708,20170630,0.232,4.555,10.1598090973,3.0140986964,0,0,31.0985690719
600594.SH,201704,20170331,0.127,2.526,12.4099092215,1.7247048545,0,0,34.7778371209
600594.SH,201704,20161231,0.471,10.267,10.3495190087,6.2672952783,0,0,36.3667392601
600594.SH,201610,20160930,0.366,7.806,11.174710674,4.9780460037,0,0,36.4874917563
600594.SH,201608,20160630,0.218,4.713,10.1200553705,3.0351439546,0,0,32.8844308089
600594.SH,201604,20160331,0.104,2.282,11.2470159381,1.481348465,0,0,34.4776108156
600594.SH,201604,20151231,0.2391,5.446,5.8135850911,3.4645919576,0,0,35.8300962917
600594.SH,201510,20150930,0.205,4.616,6.646501277,3.075469779,0,0,31.2083679432
600594.SH,201508,20150630,0.076,1.731,3.8455370559,1.1691297333,0,0,29.4176093206
600594.SH,201504,20150331,0.0731,1.674,8.7332663062,1.0919840432,0,0,33.9978861765
600594.SH,201504,20141231,0.6041,15.226,15.2420193638,11.0665064829,0,0,37.3753411541
600594.SH,201410,20140930,0.393,10.176,14.8062382868,7.521040966,0,0,35.1479172096
600594.SH,201408,20140630,0.426,5.73,13.3357748667,4.4405448351,0,0,27.6364825997
600594.SH,201404,20140331,0.14,2.022,8.8613130164,1.4767463156,0,0,25.7003578498
600594.SH,201404,20131231,1.19,24.762,15.4766606998,15.7367230686,0,0,39.6271027861
600594.SH,201310,20130930,0.704,15.526,14.500968862,10.3801435483,0,0,33.4512438897
600594.SH,201308,20130630,0.367,8.372,12.8585734298,5.7192974864,0,0,31.4667791706
600594.SH,201304,20130331,0.118,2.723,8.4972503474,1.941318335,0,0,26.8212251255
600594.SH,201303,20121231,0.927,24.298,15.0387385578,16.6034803483,0,0,32.1196161148
600594.SH,201210,20120930,0.575,16.634,13.9310956051,10.9449134465,0,0,29.6325265111
600594.SH,201208,20120630,0.305,9.156,11.7001704703,5.9289789008,0,0,32.2583957889
600594.SH,201204,20120331,0.094,2.884,8.0773473984,1.8825148414,0,0,33.0225870183
600594.SH,201203,20111231,0.753,26.466,14.0703149237,15.9002701633,0,0,36.8969842174
600594.SH,201110,20110930,0.492,18.324,13.3507629706,11.119980486,0,0,33.9167257693
600594.SH,201107,20110630,0.257,10.106,11.4559686794,6.0079830487,0,0,37.7366100971
600594.SH,201104,20110331,0.078,3.11,7.6347389488,1.8160236317,0,0,40.7584798123
600594.SH,201104,20101231,0.554,24.954,13.4158652996,13.8298308611,0,0,44.3798749861
600594.SH,201010,20100930,0.594,17.009,13.7736400864,10.3435416333,0,0,41.4648069609
600594.SH,201008,20100630,0.224,10.706,12.570596149,5.9246551508,0,0,45.0053836614
600594.SH,201004,20100331,0.109,3.58,9.1125219863,2.0299767266,0,0,41.4546659371
600594.SH,201104,20091231,0.518,18.219,9.4508848754,9.8809389827,0,0,44.5528866145
600594.SH,201010,20090930,0.348,,9.1243345821,6.7581832604,0,0,46.4546987835
600594.SH,201008,20090630,0.213,8.2878,8.6893673209,4.3394115679,0,0,43.5213628045
600594.SH,201004,20090331,0.062,,5.6016239902,1.3118647194,0,0,45.1273857042
600594.SH,201004,20081231,0.417,17.498,8.5024137515,8.3179584206,0,0,50.9216528096
600594.SH,200910,20080930,0.2973,,8.7349200749,6.366184732,0,0,48.357496782
600594.SH,200908,20080630,0.2394,8.119,8.2900305479,3.8802876161,0,0,48.1845323814
600594.SH,200904,20080331,0.088,,6.2724120937,1.39972892,0,0,50.1103814149
600594.SH,200903,20071231,0.513,19.928,9.3600936518,8.7041876788,0,0,53.5166297142
