fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601398.SH,20251209,20251215,1.414,0,0,0.01774153074
601398.SH,20250708,20250714,1.646,0,0,0.020549313358
601398.SH,20241231,20250107,1.434,0,0,0.021244444444
601398.SH,20240709,20240716,3.064,0,0,0.049419354839
601398.SH,20230711,20230717,3.035,0,0,0.062320328542
601398.SH,20220705,20220712,2.933,0,0,0.061231732777
601398.SH,20210629,20210706,2.66,0,0,0.051153846154
601398.SH,20200620,20200630,2.628,0,0,0.050057142857
601398.SH,20190627,20190703,2.506,0,0,0.042259696459
601398.SH,20180706,20180713,2.408,0,0,0.042544169611
601398.SH,20170704,20170711,2.343,0,0,0.044799235182
601398.SH,20160701,20160708,2.333,0,0,0.05082788671
601398.SH,20150629,20150707,2.554,0,0,0.044110535406
601398.SH,20140613,20140620,2.617,0,0,0.070539083558
601398.SH,20130619,20130626,2.39,0,0,0.060353535354
601398.SH,20120607,20120614,2.03,0,0,0.048333333333
601398.SH,20110608,20110615,1.84,0,0,0.041348314607
601398.SH,20100520,20100527,1.7,0,0,0.037610619469
601398.SH,20090527,20090604,1.65,0,0,0.035181236674
601398.SH,20080611,20080618,1.33,0,0,0.025725338491
601398.SH,20070615,20070621,0.16,0,0,0.00313111546
