fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601633.SH,202510,20250930,1.01,10.36,5.6223841386,3.9369268113,0,0,60.8832946441
601633.SH,202508,20250630,0.74,7.56,6.8630143361,2.8814295916,0,0,61.9809575
601633.SH,202504,20250331,0.21,2.17,4.3758594634,0.813995609,0,0,61.1089195861
601633.SH,202503,20241231,1.49,17.2,6.2773113477,6.058579747,0,0,63.7180496223
601633.SH,202410,20240930,1.22,14.23,7.3111790976,5.1278376978,0,0,62.1570076361
601633.SH,202408,20240630,0.83,10.07,7.7201982307,3.5301379195,0,0,62.7763797379
601633.SH,202404,20240331,0.38,4.6,7.5094870593,1.6214922714,0,0,63.3143831268
601633.SH,202403,20231231,0.82,10.61,4.0544590512,3.6328564867,0,0,65.9617997113
601633.SH,202310,20230930,0.59,7.54,4.1816415646,2.6530728934,0,0,65.6393520421
601633.SH,202308,20230630,0.16,2.1,1.9474719758,0.7374133814,0,0,66.1500058547
601633.SH,202304,20230331,0.02,0.27,0.6048609447,0.0966515686,0,0,64.4370482972
601633.SH,202303,20221231,0.91,12.66,6.0090348767,4.5751668067,0,0,64.8161103184
601633.SH,202210,20220930,0.89,12.1,8.1916129036,4.5259641314,0,0,61.3871822801
601633.SH,202208,20220630,0.61,8.43,8.999696559,3.0846989502,0,0,62.7568193443
601633.SH,202204,20220331,0.18,2.58,4.8539196392,0.9315614789,0,0,62.9364835899
601633.SH,202203,20211231,0.73,11.26,4.9301940037,4.0829485133,0,0,64.5805918312
601633.SH,202110,20210930,0.54,8.38,5.4461281675,3.0831933379,0,0,64.6254916368
601633.SH,202108,20210630,0.39,6.1,5.6979007951,2.2678264828,0,0,62.1881589681
601633.SH,202104,20210331,0.18,2.83,5.2687241372,1.0929756733,0,0,61.2669895336
601633.SH,202103,20201231,0.59,9.58,5.1907989539,4.0152239543,0,0,62.7678120971
601633.SH,202010,20200930,0.28,4.7,4.1632924967,2.1514928762,0,0,57.1924038917
601633.SH,202008,20200630,0.12,2.06,3.1900040233,0.9861004599,0,0,55.3661609718
601633.SH,202004,20200331,-0.07,-1.2,-5.2362813098,-0.5967330051,0,0,48.9363321221
601633.SH,202004,20191231,0.49,8.45,4.7637728941,4.0291657791,0,0,51.9001264741
601633.SH,201910,20190930,0.3196,5.51,4.7988408372,2.8019422234,0,0,46.397811102
601633.SH,201908,20190630,0.17,2.87,3.8470865846,1.515900309,0,0,44.5495323296
601633.SH,201904,20190331,0.0847,1.46,3.5907091412,0.7103389827,0,0,51.9294955587
601633.SH,201903,20181231,0.57,10.27,5.3656919112,4.720214517,0,0,52.8726353694
601633.SH,201810,20180930,0.4302,7.81,6.0427506735,3.6450947729,0,0,51.7530357648
601633.SH,201808,20180630,0.4,7.3,7.7495918299,3.4614114261,0,0,50.7716860583
601633.SH,201804,20180331,0.228,4.15,7.9567587278,1.8967061943,0,0,53.1405599894
601633.SH,201803,20171231,0.55,10.48,5.0187135484,4.9723751136,0,0,55.4416413158
601633.SH,201710,20170930,0.3155,6.09,4.5931922292,3.1861439718,0,0,47.3409712945
601633.SH,201708,20170630,0.27,5.04,5.9252965621,2.7699891832,0,0,43.9207703606
601633.SH,201704,20170331,0.2142,4.05,8.4433672828,2.1507456366,0,0,45.0431528099
601633.SH,201703,20161231,1.16,24.73,10.7208062927,12.8534506293,0,0,48.7010344071
601633.SH,201610,20160930,0.7898,17.49,11.3861546754,9.7576817875,0,0,42.1008131758
601633.SH,201608,20160630,0.54,12.15,11.8465037845,6.8629206019,0,0,41.9058107935
601633.SH,201604,20160331,0.26,6.06,11.5010559774,3.3693080927,0,0,42.0104064688
601633.SH,201603,20151231,0.88,22.47,10.6120843849,12.0975747166,0,0,46.6185762448
601633.SH,201510,20150930,0.6802,17.51,11.8041378885,9.7974173796,0,0,48.7538043003
601633.SH,201508,20150630,0.52,13.32,12.7098573043,7.6887723241,0,0,41.6691562113
601633.SH,201504,20150331,0.28,7.3,13.1203795376,4.1139024145,0,0,41.7904374505
601633.SH,201503,20141231,0.88,26.35,12.8472554508,14.113544777,0,0,45.360977515
601633.SH,201410,20140930,1.8361,18.83,13.1160878591,10.449133491,0,0,42.6705756286
601633.SH,201408,20140630,1.3,13.38,13.8610728631,7.638501343,0,0,42.0260942528
601633.SH,201404,20140331,0.66,6.92,13.6082931802,3.8544507859,0,0,41.657708749
601633.SH,201403,20131231,2.7,33.41,14.4971931116,17.2990815466,0,0,46.7577253631
601633.SH,201310,20130930,2.0287,25.9,15.1533446985,13.6023782283,0,0,46.1751927077
601633.SH,201308,20130630,1.34,17.57,15.4888995671,9.3575737238,0,0,46.7520243759
601633.SH,201304,20130331,0.62,8.44,14.8818983102,4.4009714619,0,0,46.120493529
601633.SH,201303,20121231,1.87,29.88,13.2578214879,15.1169082609,0,0,49.1574436822
601633.SH,201210,20120930,1.26,21.05,13.129044592,10.6940184569,0,0,49.5290678966
601633.SH,201208,20120630,0.77,13.25,12.9968132828,6.7849632234,0,0,50.446530736
601633.SH,201204,20120331,0.36,6.33,12.677815055,3.2745531078,0,0,47.5758284022
601633.SH,201203,20111231,1.22,27.83,11.6673776823,12.3542473095,0,0,48.6296157059
601633.SH,201110,20110930,0.93,23.26,12.2418711827,9.4749261224,0,0,48.8596773631
601633.SH,201208,20110630,0.66,16.87,13.1204221716,7.2307662092,0,0,58.7507643031
601633.SH,201204,20110331,0.32,8.37,12.9518788961,3.6104754005,0,0,56.8480448906
601633.SH,201203,20101231,0.99,30.76,12.2991168835,14.6223683682,0,0,56.1136598397
601633.SH,201110,20100930,0.53,,9.9773764469,,0,0,
601633.SH,201109,20100630,,,9.6268251275,,0,0,
601633.SH,201109,20091231,0.37,14.03,8.2147358709,8.2027847857,0,0,47.6396889388
601633.SH,201109,20081231,0.19,7.85,6.5538866764,5.3136445003,0,0,34.3973358665
601633.SH,200807,20071231,0.92,17.49,12.8581132803,12.2811600546,0,0,32.0010160332
601633.SH,200807,20061231,0.76,18.74,14.7724705439,12.1881915825,0,0,30.8564886337
601633.SH,200807,20051231,0.48,13.66,13.1118941285,17.5807565865,0,0,33.1236089626
