fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601865.SH,202510,20250930,0.27,2.91,5.212674722,1.5317330103,0,0,46.8093256016
601865.SH,202508,20250630,0.11,1.2,3.4374617116,0.6176679495,0,0,49.1891604074
601865.SH,202504,20250331,0.05,0.49,2.5917161892,0.2458404107,0,0,49.3801798981
601865.SH,202503,20241231,0.43,4.55,5.4389087934,2.3657938626,0,0,49.2444935112
601865.SH,202410,20240930,0.55,5.8,8.9118976711,2.9886694275,0,0,49.2781285659
601865.SH,202408,20240630,0.64,6.57,14.026379772,3.4224542812,0,0,49.556153259
601865.SH,202404,20240331,0.32,3.37,13.2492922545,1.7567795166,0,0,47.0987767103
601865.SH,202403,20231231,1.24,15.49,12.8371320242,7.3325118715,0,0,48.1389616655
601865.SH,202310,20230930,0.9,12.04,12.4095934994,5.3574652575,0,0,46.4410790854
601865.SH,202308,20230630,0.51,7.43,11.214304336,3.170105914,0,0,57.9434165339
601865.SH,202304,20230331,0.24,3.58,9.5331949451,1.5407528856,0,0,57.2583576797
601865.SH,202303,20221231,0.99,16.27,13.7300430333,8.0922329413,0,0,56.6655320228
601865.SH,202210,20220930,0.7,11.79,13.4135779344,6.0193652969,0,0,54.0175443248
601865.SH,202208,20220630,0.47,8.09,13.7278262135,4.1061427392,0,0,54.0996387658
601865.SH,202204,20220331,0.2,3.63,12.4457862236,2.0087247169,0,0,47.6583434899
601865.SH,202203,20211231,0.99,19.57,24.329895998,13.1066669214,0,0,41.1929600979
601865.SH,202110,20210930,0.8,16.07,27.0913606499,11.3449706281,0,0,36.7100487789
601865.SH,202108,20210630,0.59,11.95,31.3064287156,8.5591154911,0,0,36.5782840421
601865.SH,202104,20210331,0.4,8.85,40.7356908289,6.0053546552,0,0,30.9240966849
601865.SH,202103,20201231,0.83,29.0,26.0171739599,15.0408874339,0,0,41.0169543067
601865.SH,202010,20200930,0.42,16.49,20.209611073,7.6147123955,0,0,53.2478937141
601865.SH,202008,20200630,0.24,9.71,18.4602796521,4.4769663945,0,0,53.2028920119
601865.SH,202004,20200331,0.11,4.66,17.8845823912,2.2693534632,0,0,50.613442675
601865.SH,202003,20191231,0.37,17.0,14.9214260773,8.775861771,0,0,51.9510905322
601865.SH,201910,20190930,0.26,12.38,15.0130095086,6.5512065791,0,0,48.9333455265
601865.SH,201908,20190630,0.14,7.0,12.8484673531,3.4850844113,0,0,49.1095718207
601865.SH,201904,20190331,0.06,2.87,11.7224792865,1.508263992,0,0,46.5827963493
601865.SH,201903,20181231,0.23,12.0,13.2944172631,6.3105090769,0,0,47.240558596
601865.SH,201910,20180930,0.16,8.54,12.8376441419,4.5135267649,0,0,48.3620925843
601865.SH,201901,20180630,0.12,6.0,14.5571268629,3.4168074843,0,0,46.7504245777
601865.SH,201904,20180331,0.05,2.87,14.4908887904,,0,0,
601865.SH,201804,20171231,0.24,14.0,14.2579704004,8.1849896484,0,0,45.422720648
601865.SH,201901,20170930,,,,,0,0,
601865.SH,201707,20161231,0.34,22.0,20.3293779651,13.1804219456,0,0,33.7833892946
601865.SH,201707,20151231,0.31,23.0,14.7208311377,9.7928413141,0,0,45.1145335158
601865.SH,201707,20141231,0.29,26.0,13.7489414931,19.1021060289,0,0,59.6137424094
601865.SH,201207,20111231,1.04,28.34,19.2518378613,16.1855346691,0,0,45.4332757083
601865.SH,201207,20101231,1.39,75.18,26.2175166978,32.1586847201,0,0,35.2584827932
601865.SH,201207,20091231,0.43,45.1,16.9885205248,27.8450009504,0,0,61.9982157769
