fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601633.SH,20250710,20250716,4.5,0,0,0.02027027027
601633.SH,20240605,20240612,3.0,0,0,0.011928429423
601633.SH,20230707,20230713,3.0,0,0,0.011534025375
601633.SH,20220516,20220520,0.7,0,0,0.001957494407
601633.SH,20211015,20211021,3.0,0,0,0.004731861199
601633.SH,20210303,20210309,2.8,0,0,0.009732360097
601633.SH,20200622,20200630,2.5,0,0,0.031565656566
601633.SH,20190527,20190531,2.9,0,0,0.033918128655
601633.SH,20180522,20180528,1.7,0,0,0.015567765568
601633.SH,20170519,20170525,3.5,0,0,0.028432168968
601633.SH,20160525,20160531,1.9,0,0,0.022379269729
601633.SH,20150930,20151013,2.5,20,10,0.006707807888
601633.SH,20150520,20150526,8.0,0,0,0.015287597936
601633.SH,20140517,20140523,8.2,0,0,0.028893587033
601633.SH,20130518,20130524,5.7,0,0,0.015240641711
601633.SH,20120515,20120521,3.0,0,0,0.019071837254
