fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002183.SZ,20250702,20250708,0.1,0,0,0.002202643172
002183.SZ,20240621,20240628,0.12,0,0,0.004240282686
002183.SZ,20230621,20230629,0.2,0,0,0.003891050584
002183.SZ,20220617,20220624,0.4,0,0,0.005578800558
002183.SZ,20210603,20210610,0.2,0,0,0.003395585739
002183.SZ,20200622,20200701,0.1,0,0,0.001865671642
002183.SZ,20190621,20190627,0.2,0,0,0.004115226337
002183.SZ,20180626,20180703,0.58,0,0,0.009415584416
002183.SZ,20170526,20170605,0.8,0,0,0.009557945042
002183.SZ,20160520,20160527,2.5,10,10,0.009430403621
002183.SZ,20140508,20140514,0.7,0,0,0.009186351706
002183.SZ,20130522,20130528,0.5,0,0,0.006849315068
002183.SZ,20120508,20120515,0.8,0,0,0.011544011544
002183.SZ,20110519,20110525,1.1,5,5,0.010156971376
002183.SZ,20100512,20100518,1.0,5,5,0.006397952655
002183.SZ,20090525,20090603,3.2,5,5,0.013686911891
002183.SZ,20080516,20080522,4.0,10,10,0.007010164739
