fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000999.SZ,20251010,20251017,4.5,0,0,0.015485203028
000999.SZ,20250529,20250606,3.2,3,3,0.007400555042
000999.SZ,20241122,20241129,10.0,0,0,0.021715526602
000999.SZ,20240606,20240614,15.0,3,3,0.024533856722
000999.SZ,20230608,20230615,10.0,0,0,0.016095284082
000999.SZ,20220804,20220812,8.528212,0,0,0.021979927835
000999.SZ,20210705,20210709,5.0,0,0,0.019267822736
000999.SZ,20200708,20200716,4.3,0,0,0.013637805265
000999.SZ,20190801,20190808,3.9,0,0,0.01393852752
000999.SZ,20180612,20180621,4.6,0,0,0.016214310892
000999.SZ,20170710,20170714,1.6,0,0,0.005457025921
000999.SZ,20160708,20160715,1.5,0,0,0.005829770696
000999.SZ,20150703,20150710,4.08,0,0,0.016425120773
000999.SZ,20140707,20140711,2.6,0,0,0.014054054054
000999.SZ,20130719,20130726,2.6,0,0,0.008783783784
000999.SZ,20120731,20120808,2.4,0,0,0.01038961039
000999.SZ,20110602,20110609,3.0,0,0,0.015447991761
000999.SZ,20100415,20100421,3.0,0,0,0.010600706714
000999.SZ,20090416,20090423,2.0,0,0,0.012698412698
000999.SZ,20040702,20040709,0.45,0,0,0.007880910683
000999.SZ,20030605,20030611,0.93,3,3,0.010054054054
000999.SZ,20020530,20020606,0.4,0,0,0.004357298475
000999.SZ,20010721,20010731,2.6,0,0,0.01689408707
000999.SZ,20260321,,5.9,0,0,0.02107895677
