fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002159.SZ,202510,20250930,0.78,9.76,28.9208253485,7.8068230534,0,0,19.2822984189
002159.SZ,202508,20250630,0.38,4.85,24.6161475115,3.9104344102,0,0,21.2203925471
002159.SZ,202504,20250331,0.17,2.19,23.7437950924,1.7103844539,0,0,19.80132133
002159.SZ,202504,20241231,0.8,10.86,23.7344169941,9.264665585,0,0,23.6176907745
002159.SZ,202410,20240930,0.88,11.78,29.9890516754,9.4756535707,0,0,21.1843355218
002159.SZ,202408,20240630,0.43,5.93,25.8573022397,4.7020517454,0,0,22.4621339696
002159.SZ,202404,20240331,0.19,2.65,25.0711361329,2.1098406842,0,0,19.8123636434
002159.SZ,202404,20231231,0.72,10.7,19.5584354973,7.860901916,0,0,23.2487467139
002159.SZ,202310,20230930,0.75,11.19,25.5814664019,8.0973176935,0,0,26.3202715225
002159.SZ,202308,20230630,0.29,4.41,17.0548714813,3.1279289618,0,0,33.2183710692
002159.SZ,202304,20230331,0.16,2.51,19.7360925344,1.6765503129,0,0,36.6124993207
002159.SZ,202304,20221231,-0.43,-6.37,-32.8468033543,-3.753923861,0,0,38.3202184597
002159.SZ,202210,20220930,-0.24,-3.48,-20.1130571405,-1.9986793861,0,0,36.7312343703
002159.SZ,202208,20220630,-0.31,-4.49,-53.8648991121,-2.4655474343,0,0,41.3914031523
002159.SZ,202204,20220331,-0.12,-1.78,-40.4708519381,-0.9431602472,0,0,48.6684125458
002159.SZ,202204,20211231,-0.99,-12.94,-41.4574802654,-6.7793748263,0,0,50.4454563857
002159.SZ,202110,20210930,-0.04,-0.5,-0.7030423259,-0.0930577415,0,0,47.1599010719
002159.SZ,202108,20210630,0.03,0.36,3.5261094101,0.3310301316,0,0,44.1909952421
002159.SZ,202104,20210331,-0.07,-0.86,-13.1806561641,-0.4332674884,0,0,45.9549843028
002159.SZ,202103,20201231,0.21,2.64,6.6310828837,0.9618592427,0,0,44.8347106511
002159.SZ,202010,20200930,-0.08,-0.99,-4.9951531072,-0.4565565451,0,0,57.5699220693
002159.SZ,202008,20200630,-0.82,-11.19,-121.7791270589,-4.3590178833,0,0,60.7098065274
002159.SZ,202004,20200331,-0.57,-7.7,-273.0994588248,-2.8511625546,0,0,63.1143724856
002159.SZ,202004,20191231,0.08,1.08,3.514678032,0.828651868,0,0,60.9990131152
002159.SZ,201910,20190930,0.13,1.66,5.2381609794,0.9116267068,0,0,62.4009823167
002159.SZ,201908,20190630,-0.27,-3.45,-11.8626574454,-1.1486359218,0,0,62.5367110452
002159.SZ,201904,20190331,-0.28,-4.14,-35.5757335412,-1.3166770692,0,0,60.5921884418
002159.SZ,201903,20181231,0.97,15.08,21.890739121,5.1262854203,0,0,65.9234382491
002159.SZ,201810,20180930,1.15,16.13,32.6471964563,6.1237932382,0,0,62.449572919
002159.SZ,201808,20180630,0.7,11.04,36.7719172222,3.7636176178,0,0,62.6935352081
002159.SZ,201804,20180331,-0.2,-3.39,-25.7146816853,-1.0577678982,0,0,68.4157618692
002159.SZ,201803,20171231,0.04,0.67,0.9272247671,0.1906700658,0,0,67.4919473468
002159.SZ,201710,20170930,0.21,1.69,4.4390053664,0.6626054369,0,0,67.3955530403
002159.SZ,201708,20170630,-0.24,-4.17,-15.7238016459,-1.3066328085,0,0,68.0435809259
002159.SZ,201704,20170331,-0.21,-3.65,-33.0518399829,-1.1778059207,0,0,67.8266328747
002159.SZ,201703,20161231,-0.39,-6.11,-9.7771126785,-1.8338869269,0,0,66.4746592271
002159.SZ,201610,20160930,-0.06,-0.84,0.8591578511,0.1312096374,0,0,62.6448184132
002159.SZ,201608,20160630,-0.2,-3.03,-10.4260416675,-0.9259177499,0,0,61.6144220104
002159.SZ,201604,20160331,-0.12,-1.76,-18.5373669881,-0.7658773804,0,0,46.5348875312
002159.SZ,201603,20151231,0.31,4.59,14.5911442979,2.8895284145,0,0,46.3427350974
002159.SZ,201510,20150930,-0.08,-1.2,1.9154495675,0.3011513421,0,0,45.6976724915
002159.SZ,201508,20150630,-0.21,-3.26,-15.9170471174,-1.286057244,0,0,48.5904897899
002159.SZ,201504,20150331,-0.15,-2.32,-34.4430640072,-1.1603157351,0,0,46.3550855489
002159.SZ,201503,20141231,-0.3,-6.2,-6.7143227723,-1.3786802357,0,0,45.1102069574
002159.SZ,201410,20140930,-0.19,-4.27,-5.1071443976,-0.8641705653,0,0,56.9543180177
002159.SZ,201408,20140630,-0.23,-5.03,-17.955501487,-1.6252450233,0,0,57.1177138111
002159.SZ,201404,20140331,-0.22,-4.65,-47.9124789246,-1.7577537762,0,0,54.3524512992
002159.SZ,201403,20131231,0.26,5.64,12.2927272284,2.7259084573,0,0,48.865796148
002159.SZ,201310,20130930,-0.18,-4.06,-4.4513691288,-0.7658387328,0,0,52.7327679488
002159.SZ,201308,20130630,-0.28,-6.47,-22.0169507595,-2.066286451,0,0,51.1949396823
002159.SZ,201304,20130331,-0.27,-6.33,-65.0045727752,-2.2992393323,0,0,60.696221687
002159.SZ,201303,20121231,0.46,11.14,15.9830747276,4.498788646,0,0,57.8767642504
002159.SZ,201210,20120930,0.54,12.94,23.7576948925,5.3217770687,0,0,58.5933521467
002159.SZ,201208,20120630,-0.19,-5.07,-14.7603556139,-1.7237764666,0,0,63.9521466212
002159.SZ,201204,20120331,-0.27,-7.0,-75.2357304657,-2.5203197846,0,0,66.4109024441
002159.SZ,201203,20111231,0.33,8.52,11.5816428137,3.9376383654,0,0,59.5585150229
002159.SZ,201110,20110930,0.33,8.73,14.719079425,4.0579858324,0,0,56.7051074562
002159.SZ,201108,20110630,0.02,0.53,2.7967760793,0.4094117103,0,0,59.9516350859
002159.SZ,201104,20110331,-0.14,-4.0,-38.4063997932,-1.6151005694,0,0,57.622993297
002159.SZ,201103,20101231,0.25,6.98,9.502677777,3.488880735,0,0,55.4749598255
002159.SZ,201010,20100930,0.2,5.55,9.8619571539,2.724722602,0,0,54.4241181644
002159.SZ,201008,20100630,0.03,0.87,3.0045837822,0.5196467787,0,0,53.6916206049
002159.SZ,201004,20100331,-0.09,-2.81,-29.5075296728,-1.2948422883,0,0,53.6921850184
002159.SZ,201103,20091231,0.19,5.46,10.6162243938,3.2526156154,0,0,48.8743689378
002159.SZ,201010,20090930,0.15,,11.4121834377,2.611413334,0,0,50.376309367
002159.SZ,201008,20090630,0.02,1.02,4.5336354147,0.5271235549,0,0,50.337500613
002159.SZ,201004,20090331,-0.02,-0.5,-5.2580158323,-0.2254233235,0,0,49.499120524
002159.SZ,201002,20081231,0.09,2.89,7.7526885403,1.8611266521,0,0,47.2128732609
002159.SZ,200910,20080930,0.08,,9.2820232856,1.5785182825,0,0,46.7666675534
002159.SZ,200908,20080630,0.033,1.03,6.3266980633,0.6135939181,0,0,45.0569215568
002159.SZ,200904,20080331,-0.022,,-9.8637198942,-0.3850627945,0,0,46.8607377632
002159.SZ,200903,20071231,0.24,7.81,14.4218585141,3.8516901543,0,0,46.2198820419
002159.SZ,200810,20070930,0.12,,13.8320637779,2.7045792915,0,0,48.514507395
002159.SZ,200808,20070630,0.04,,9.120062114,1.1222984614,0,0,61.2194479175
002159.SZ,200804,20070331,-0.05,,-11.6478383677,,0,0,
002159.SZ,200803,20061231,0.31,7.45,10.3132788512,3.5963184212,0,0,54.800958685
002159.SZ,200710,20060930,0.18,,8.3642490414,,0,0,
002159.SZ,200708,20060630,0.02,,2.5972017337,,0,0,
002159.SZ,200707,20051231,0.25,6.39,9.5505898269,2.9709919977,0,0,58.4303798664
002159.SZ,200707,20041231,0.26,7.2,11.6004004869,7.2392965052,0,0,57.8007507138
