fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601939.SH,20251205,20251211,1.858,0,0,0.020217627856
601939.SH,20250430,20250509,2.06,0,0,0.022126745435
601939.SH,20250103,20250110,1.97,0,0,0.022488584475
601939.SH,20240706,20240712,4.0,0,0,0.052015604681
601939.SH,20230708,20230714,3.89,0,0,0.060971786834
601939.SH,20220701,20220708,3.64,0,0,0.059770114943
601939.SH,20210707,20210715,3.26,0,0,0.051746031746
601939.SH,20200702,20200710,3.2,0,0,0.044630404463
601939.SH,20190702,20190710,3.06,0,0,0.041351351351
601939.SH,20180710,20180717,2.91,0,0,0.042794117647
601939.SH,20170624,20170630,2.78,0,0,0.043167701863
601939.SH,20160623,20160630,2.74,0,0,0.054690618762
601939.SH,20150624,20150701,3.01,0,0,0.04221598878
601939.SH,20140703,20140710,3.0,0,0,0.071428571429
601939.SH,20130617,20130621,2.68,0,0,0.059423503326
601939.SH,20120618,20120625,2.365,0,0,0.05232300885
601939.SH,20110617,20110624,2.122,0,0,0.041936758893
601939.SH,20100702,20100708,2.02,0,0,0.040890688259
601939.SH,20090618,20090624,0.837,0,0,0.013413461538
601939.SH,20081025,20081117,1.105,0,0,0.02423245614
601939.SH,20080618,20080624,0.65,0,0,0.010638297872
