fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002083.SZ,20250513,20250520,1.5,0,0,0.031185031185
002083.SZ,20240907,20240913,1.5,0,0,0.034324942792
002083.SZ,20240515,20240521,1.0,0,0,0.020161290323
002083.SZ,20220519,20220525,3.0,0,0,0.069444444444
002083.SZ,20200723,20200730,1.0,0,0,0.018018018018
002083.SZ,20190522,20190529,1.0,0,0,0.017857142857
002083.SZ,20180604,20180608,3.0,0,0,0.053380782918
002083.SZ,20171011,20171017,1.0,0,0,0.013550135501
002083.SZ,20170606,20170612,2.0,0,0,0.025906735751
002083.SZ,20160423,20160503,2.0,0,0,0.03125
002083.SZ,20150627,20150706,1.0,0,0,0.014084507042
002083.SZ,20140703,20140709,1.0,0,0,0.023696682464
002083.SZ,20120705,20120711,0.6,0,0,0.014018691589
002083.SZ,20090714,20090720,1.2,0,0,0.011439466158
002083.SZ,20080507,20080513,1.6,5,5,0.012422360248
002083.SZ,20070424,20070430,1.0,3,0,0.004957858205
