fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600875.SH,20250814,20250822,4.03,0,0,0.019852216749
600875.SH,20240719,20240726,4.75,0,0,0.029393564356
600875.SH,20230722,20230728,3.35,0,0,0.017457008859
600875.SH,20220722,20220728,2.3,0,0,0.013287117273
600875.SH,20210723,20210730,1.8,0,0,0.015706806283
600875.SH,20200818,20200824,2.05,0,0,0.020157325467
600875.SH,20190816,20190826,1.1,0,0,0.0116156283
600875.SH,20160715,20160722,0.6,0,0,0.005928853755
600875.SH,20150818,20150825,0.9,0,0,0.006583760059
600875.SH,20140508,20140514,1.8,0,0,0.015164279697
600875.SH,20130711,20130717,1.1,0,0,0.010299625468
600875.SH,20120704,20120710,1.6,0,0,0.009696969697
600875.SH,20110620,20110624,1.3,0,0,0.00525677315
600875.SH,20100628,20100702,1.6,10,10,0.003790570955
600875.SH,20090814,20090820,0.2,0,0,0.000529380625
600875.SH,20080630,20080707,2.4,0,0,0.008105369807
600875.SH,20070719,20070725,2.0,0,0,0.002933411558
600875.SH,20060623,20060629,5.0,0,0,0.030284675954
600875.SH,20050524,20050530,1.2,0,0,0.011225444341
600875.SH,19990701,19990708,0.7,0,0,0.011164274322
600875.SH,19980625,19980630,0.85,0,0,0.011053315995
600875.SH,19970618,19970624,1.0,0,0,0.014992503748
600875.SH,19960531,19960611,1.2,0,0,0.01393728223
