fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
603658.SH,202510,20250930,1.5,9.86,27.9079470429,7.3953452245,0,0,24.5707600151
603658.SH,202508,20250630,1.02,6.51,28.0558644543,4.9151865045,0,0,26.5723404606
603658.SH,202504,20250331,0.47,3.09,27.4194690397,2.2906396377,0,0,25.0515281762
603658.SH,202504,20241231,2.07,13.92,26.8212696119,10.237115728,0,0,26.8063361169
603658.SH,202410,20240930,1.65,11.06,28.6811413557,8.4505977319,0,0,25.491581831
603658.SH,202408,20240630,1.09,7.06,28.4072369644,5.550494611,0,0,24.2188577982
603658.SH,202404,20240331,0.56,3.74,30.1781949989,2.8385124275,0,0,23.7125798261
603658.SH,202404,20231231,2.1,14.92,27.5478291676,11.1151340925,0,0,24.9931830372
603658.SH,202310,20230930,1.55,11.15,28.2316569642,8.4978448224,0,0,24.5141480192
603658.SH,202308,20230630,0.94,6.78,26.3433096898,5.2753911878,0,0,24.4071425533
603658.SH,202304,20230331,0.42,3.06,23.8476443177,2.3557446789,0,0,22.3844780102
603658.SH,202304,20221231,2.0,15.57,26.7623126209,12.0647692027,0,0,24.4467196532
603658.SH,202210,20220930,1.54,12.04,27.8968218628,9.407214823,0,0,25.1418742431
603658.SH,202208,20220630,0.91,7.14,26.4761948557,5.8085728095,0,0,23.9866879035
603658.SH,202204,20220331,0.41,3.25,23.9510938799,2.6188911018,0,0,21.2961361149
603658.SH,202204,20211231,1.66,14.23,26.0190485557,11.2822686283,0,0,19.8153477226
603658.SH,202110,20210930,1.22,10.65,26.8745808523,8.5374624307,0,0,19.0693925672
603658.SH,202108,20210630,0.7,6.24,24.9728640982,5.0492646714,0,0,19.1039812182
603658.SH,202104,20210331,0.29,2.61,21.4274500716,2.16058363,0,0,16.4465618062
603658.SH,202104,20201231,1.34,22.13,25.4216698381,12.2170422376,0,0,19.0709554194
603658.SH,202010,20200930,0.92,16.96,25.3965659279,11.0542677767,0,0,36.0987599952
603658.SH,202008,20200630,0.49,9.24,22.8575745122,6.0713810078,0,0,36.9442807119
603658.SH,202004,20200331,0.22,3.29,16.6331016357,2.0376463861,0,0,31.611746998
603658.SH,202004,20191231,1.84,34.81,29.3681196073,22.7643399924,0,0,38.1100559121
603658.SH,201910,20190930,1.28,24.48,28.9450160241,16.8445848531,0,0,38.1478542611
603658.SH,201908,20190630,0.76,15.33,27.6588861883,11.6986429594,0,0,32.7154947853
603658.SH,201904,20190331,0.29,6.09,22.3432108387,4.4482398033,0,0,26.6342389808
603658.SH,201903,20181231,1.34,32.2,29.7981965973,23.7416095531,0,0,25.999277937
603658.SH,201810,20180930,0.98,24.11,30.7003447259,18.0510410778,0,0,25.9177591843
603658.SH,201808,20180630,0.59,14.6,29.5882343081,11.3181149206,0,0,27.0749262954
603658.SH,201804,20180331,0.23,5.6,23.5798091292,4.3462234445,0,0,23.0271305267
603658.SH,201803,20171231,1.06,27.68,32.1172426032,22.4352368635,0,0,22.7605832137
603658.SH,201710,20170930,0.77,20.13,33.0020041022,16.8702993414,0,0,23.0400004608
603658.SH,201708,20170630,0.46,11.93,32.862554463,10.0408303263,0,0,20.8692740448
603658.SH,201704,20170331,0.16,4.02,27.8759132846,3.5980147228,0,0,25.2461090334
603658.SH,201703,20161231,0.89,32.22,35.681479451,25.2806451909,0,0,9.6909939711
603658.SH,201610,20160930,0.67,28.0,36.8103436154,19.162615905,0,0,9.5761875071
603658.SH,201608,20160630,0.39,18.64,34.0627529027,14.3053517483,0,0,22.656068451
603658.SH,201704,20160331,0.14,7.28,28.2368380464,,0,0,
603658.SH,201608,20151231,0.74,46.36,38.8040784714,34.8057886173,0,0,24.0080926217
603658.SH,201610,20150930,0.52,34.89,38.6457500745,,0,0,
603658.SH,201511,20150630,0.29,20.36,34.8463827163,15.4755706737,0,0,27.3823023779
603658.SH,201511,20141231,0.55,49.97,36.9647980212,39.1965559371,0,0,23.1713827146
603658.SH,201406,20131231,0.33,42.35,30.3092141662,35.9291254343,0,0,17.0547013957
603658.SH,201406,20121231,0.25,50.58,30.213301104,40.3394264412,0,0,16.5605557925
603658.SH,201406,20111231,,45.83,29.1338814871,62.8753259133,0,0,20.047916156
