fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000718.SZ,20251205,20251211,0.3,0,0,0.012048192771
000718.SZ,20250719,20250725,0.4,0,0,0.017391304348
000718.SZ,20241116,20241125,0.6,0,0,0.024691358025
000718.SZ,20240803,20240809,0.2,0,0,0.011428571429
000718.SZ,20230705,20230712,1.2,0,0,0.042704626335
000718.SZ,20221104,20221111,0.5,0,0,0.015974440895
000718.SZ,20220708,20220714,0.2,0,0,0.005763688761
000718.SZ,20200512,20200518,3.0,0,0,0.086455331412
000718.SZ,20190508,20190514,3.0,0,0,0.078125
000718.SZ,20180605,20180612,1.0,0,0,0.024875621891
000718.SZ,20170505,20170512,2.0,0,0,0.03355704698
000718.SZ,20160429,20160506,1.0,0,0,0.007581501137
000718.SZ,20150710,20150716,2.0,3,0,0.015455950541
000718.SZ,20140703,20140709,1.0,0,0,0.020366598778
000718.SZ,20130626,20130702,1.0,0,0,0.017064846416
000718.SZ,20110628,20110705,1.2,2,1,0.014527845036
000718.SZ,20100527,20100604,0.5,0,0,0.005720823799
000718.SZ,20090601,20090605,0.2,2,2,0.00119760479
000718.SZ,20080910,20080917,1.0,9,0,0.008771929825
000718.SZ,20010626,20010703,0.8,0,0,0.009411764706
000718.SZ,19980616,19980622,0.0,3,2,0.0
000718.SZ,19970721,19970731,0.0,2,0,0.0
