fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002498.SZ,20250609,20250617,0.4,0,0,0.011869436202
002498.SZ,20240605,20240612,0.36,0,0,0.010055865922
002498.SZ,20230608,20230616,0.36,0,0,0.008955223881
002498.SZ,20220608,20220615,0.36,0,0,0.009302325581
002498.SZ,20210616,20210622,0.36,0,0,0.010055865922
002498.SZ,20200611,20200618,0.36,0,0,0.007142857143
002498.SZ,20190611,20190618,0.36,0,0,0.012371134021
002498.SZ,20180531,20180607,0.36,0,0,0.013432835821
002498.SZ,20170621,20170628,0.36,0,0,0.009809264305
002498.SZ,20160621,20160628,0.35,0,0,0.008158508159
002498.SZ,20151010,20151016,3.0,21,10,0.013351134846
002498.SZ,20150609,20150616,1.0,0,0,0.003639010189
002498.SZ,20140605,20140612,1.3,0,0,0.018309859155
002498.SZ,20130607,20130618,1.5,5,5,0.01390176089
002498.SZ,20121013,20121019,1.5,0,0,0.016233766234
002498.SZ,20110610,20110616,2.0,5,5,0.006942034016
