fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601166.SH,20260202,20260206,5.65,0,0,0.02915376677
601166.SH,20250616,20250620,10.6,0,0,0.044537815126
601166.SH,20240703,20240709,10.4,0,0,0.060185185185
601166.SH,20230613,20230619,11.88,0,0,0.069923484403
601166.SH,20220609,20220616,10.35,0,0,0.049951737452
601166.SH,20210623,20210629,8.02,0,0,0.039644092931
601166.SH,20200708,20200715,7.62,0,0,0.043919308357
601166.SH,20190611,20190619,6.9,0,0,0.037317468902
601166.SH,20180608,20180615,6.5,0,0,0.040854808297
601166.SH,20170607,20170614,6.1,0,0,0.036880290206
601166.SH,20160531,20160606,6.1,0,0,0.037747524752
601166.SH,20150521,20150527,5.7,0,0,0.028386454183
601166.SH,20140712,20140718,4.6,0,0,0.046605876393
601166.SH,20130626,20130703,5.7,5,0,0.039915966387
601166.SH,20120426,20120507,3.7,0,0,0.025273224044
601166.SH,20110428,20110506,4.6,8,8,0.016358463727
601166.SH,20100406,20100412,5.0,0,0,0.013785497656
601166.SH,20090605,20090611,4.5,0,0,0.014363230131
601166.SH,20080519,20080527,3.2,0,0,0.009699909063
601166.SH,20070515,20070521,2.6,0,0,0.008801624915
