fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601688.SH,20251204,20251212,1.5,0,0,0.006815084053
601688.SH,20250807,20250815,3.7,0,0,0.016941391941
601688.SH,20241017,20241025,1.5,0,0,0.008695652174
601688.SH,20240809,20240816,4.3,0,0,0.033307513555
601688.SH,20230804,20230811,4.5,0,0,0.025027808676
601688.SH,20220729,20220805,4.5,0,0,0.034856700232
601688.SH,20210731,20210806,4.0,0,0,0.026954177898
601688.SH,20200709,20200716,3.0,0,0,0.013037809648
601688.SH,20190809,20190816,3.0,0,0,0.015576323988
601688.SH,20181108,20181115,3.0,0,0,0.017431725741
601688.SH,20170801,20170808,5.0,0,0,0.024813895782
601688.SH,20160729,20160805,5.0,0,0,0.026136957658
601688.SH,20150424,20150430,5.0,0,0,0.016323865491
601688.SH,20140619,20140625,1.5,0,0,0.019710906702
601688.SH,20130604,20130613,1.5,0,0,0.015075376884
601688.SH,20120615,20120621,1.5,0,0,0.013513513514
601688.SH,20110615,20110621,1.5,0,0,0.012864493997
