fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000088.SZ,20251119,20251126,0.88,0,0,0.019730941704
000088.SZ,20250528,20250605,1.3,0,0,0.027718550107
000088.SZ,20240516,20240522,1.82,0,0,0.03603960396
000088.SZ,20230609,20230616,0.45,0,0,0.009072580645
000088.SZ,20220709,20220715,0.3,0,0,0.005976095618
000088.SZ,20210521,20210528,0.18,0,0,0.003243243243
000088.SZ,20200527,20200602,0.15,0,0,0.0033632287
000088.SZ,20190614,20190621,0.27,0,0,0.004900181488
000088.SZ,20180629,20180706,0.21,0,0,0.003797468354
000088.SZ,20170629,20170705,0.16,0,0,0.001596806387
000088.SZ,20160629,20160705,0.25,0,0,0.003840245776
000088.SZ,20150613,20150619,0.52,0,0,0.00407523511
000088.SZ,20140614,20140620,0.33,0,0,0.006790123457
000088.SZ,20130524,20130530,1.0,0,0,0.02457002457
000088.SZ,20120414,20120423,3.5,3,3,0.063291139241
000088.SZ,20110603,20110610,0.3,2,0,0.004
000088.SZ,20100612,20100624,2.2,0,0,0.031029619182
000088.SZ,20090623,20090629,2.4,0,0,0.030379746835
000088.SZ,20080618,20080624,2.39,0,0,0.030878552972
000088.SZ,20070704,20070712,3.0,0,0,0.018427518428
000088.SZ,20060707,20060714,6.5,0,0,0.068783068783
000088.SZ,20050809,20050815,6.5,0,0,0.052845528455
000088.SZ,20040713,20040720,10.0,10,10,0.041067761807
000088.SZ,20030719,20030728,1.0,0,0,0.004384042087
000088.SZ,20020615,20020621,5.0,0,0,0.03203074952
000088.SZ,20010622,20010629,1.3,0,0,0.008191556396
000088.SZ,20000818,20000824,1.26,0,0,0.009692307692
000088.SZ,19990821,19990826,1.9,0,0,0.020042194093
000088.SZ,19980818,19980824,2.0,0,0,0.029411764706
