fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601390.SH,20251216,20251223,0.82,0,0,0.015018315018
601390.SH,20250711,20250718,1.78,0,0,0.030902777778
601390.SH,20240720,20240726,2.1,0,0,0.033227848101
601390.SH,20230721,20230728,2.0,0,0,0.02614379085
601390.SH,20220722,20220729,1.96,0,0,0.031973898858
601390.SH,20210723,20210729,1.8,0,0,0.034416826004
601390.SH,20200731,20200807,1.69,0,0,0.029597197898
601390.SH,20190716,20190723,1.28,0,0,0.019906687403
601390.SH,20180711,20180718,1.13,0,0,0.015127175368
601390.SH,20170731,20170804,0.88,0,0,0.010138248848
601390.SH,20160805,20160812,0.86,0,0,0.012445730825
601390.SH,20150604,20150610,0.78,0,0,0.003840472674
601390.SH,20140729,20140806,0.66,0,0,0.022297297297
601390.SH,20130729,20130805,0.52,0,0,0.018505338078
601390.SH,20120723,20120730,0.48,0,0,0.018390804598
601390.SH,20110712,20110719,0.55,0,0,0.013959390863
601390.SH,20100712,20100716,0.63,0,0,0.014583333333
