fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002443.SZ,20250520,20250528,2.0,0,0,0.032362459547
002443.SZ,20240622,20240628,0.6,0,0,0.011029411765
002443.SZ,20230711,20230718,0.5,0,0,0.007385524372
002443.SZ,20220521,20220530,4.0,0,0,0.044742729306
002443.SZ,20210701,20210708,3.5,0,0,0.0546875
002443.SZ,20200709,20200716,3.0,0,0,0.04
002443.SZ,20190705,20190712,2.0,0,0,0.027972027972
002443.SZ,20180703,20180711,1.0,0,0,0.014124293785
002443.SZ,20170704,20170711,0.4,0,0,0.004175365344
002443.SZ,20160602,20160608,1.0,0,0,0.007547169811
002443.SZ,20150513,20150519,1.0,0,0,0.006269592476
002443.SZ,20140614,20140620,1.0,2,2,0.014598540146
002443.SZ,20130926,20131010,1.0,2,2,0.010917030568
002443.SZ,20120529,20120605,1.5,7,7,0.012510425354
002443.SZ,20110527,20110602,1.0,3,3,0.005291005291
002443.SZ,20110824,,0.0,5,5,0.0
