fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002701.SZ,20250619,20250627,1.2,0,0,0.019639934534
002701.SZ,20240712,20240719,1.2,0,0,0.028301886792
002701.SZ,20230705,20230712,1.2,0,0,0.026258205689
002701.SZ,20220706,20220714,1.36,0,0,0.026666666667
002701.SZ,20210602,20210609,0.4,0,0,0.0078125
002701.SZ,20201014,20201020,1.17,0,0,0.019763513514
002701.SZ,20200612,20200618,0.63,0,0,0.015789473684
002701.SZ,20191018,20191025,1.08,0,0,0.024053452116
002701.SZ,20180709,20180713,1.768732,0,0,0.030814146341
002701.SZ,20160429,20160506,4.5,14,10,0.018648984666
002701.SZ,20150417,20150424,6.6,6,6,0.015827338129
002701.SZ,20140509,20140515,10.0,10,10,0.021208907741
002701.SZ,20130423,20130506,9.8,0,0,0.028016009148
