fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601881.SH,20251111,20251117,1.25,0,0,0.007418397626
601881.SH,20250708,20250714,1.96,0,0,0.01124497992
601881.SH,20241206,20241212,0.84,0,0,0.00527638191
601881.SH,20240710,20240716,2.2,0,0,0.022044088176
601881.SH,20230711,20230717,2.2533,0,0,0.018699585062
601881.SH,20220711,20220715,3.1,0,0,0.033805888768
601881.SH,20210709,20210715,2.2,0,0,0.021760633037
601881.SH,20200709,20200715,1.6,0,0,0.010533245556
601881.SH,20190603,20190610,0.9,0,0,0.009018036072
601881.SH,20180629,20180706,1.2,0,0,0.01552393273
601881.SH,20170627,20170704,1.55,0,0,0.012992455993
