fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601555.SH,20251001,20251015,1.38,0,0,0.013967611336
601555.SH,20250604,20250611,2.37,0,0,0.028383233533
601555.SH,20241011,20241017,0.75,0,0,0.009778357236
601555.SH,20240606,20240613,1.88,0,0,0.029559748428
601555.SH,20230614,20230620,1.58,0,0,0.021555252387
601555.SH,20220614,20220621,1.68,0,0,0.023661971831
601555.SH,20210717,20210723,1.57,0,0,0.018779904306
601555.SH,20200603,20200610,1.3,0,0,0.016624040921
601555.SH,20190629,20190705,0.9,0,0,0.008687258687
601555.SH,20180504,20180510,1.5,0,0,0.018427518428
601555.SH,20170513,20170519,1.5,0,0,0.013321492007
601555.SH,20160607,20160616,3.0,0,0,0.0234375
601555.SH,20150618,20150626,1.25,0,0,0.005444250871
601555.SH,20140424,20140430,0.6,0,0,0.008141112619
601555.SH,20130618,20130624,0.5,0,0,0.006527415144
601555.SH,20120615,20120621,0.8,0,0,0.008438818565
