fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601878.SH,202510,20250930,0.42,5.26,32.8497217203,1.1952903882,0,0,78.5461283265
601878.SH,202508,20250630,0.25,3.21,21.1083409403,0.7300089372,0,0,76.8216943125
601878.SH,202504,20250331,0.12,1.57,18.9351252286,0.3483170114,0,0,78.4218859843
601878.SH,202504,20241231,0.49,6.76,12.6893478833,1.3396880102,0,0,76.2960632817
601878.SH,202410,20240930,0.33,4.59,32.151185896,0.8997343847,0,0,79.8813964497
601878.SH,202408,20240630,0.2,2.85,10.1839846382,0.5809139505,0,0,78.7484467518
601878.SH,202404,20240331,0.12,1.64,11.7922310063,0.3173192164,0,0,79.8816196848
601878.SH,202404,20231231,0.46,6.61,10.3398849557,1.2912162539,0,0,80.573318231
601878.SH,202310,20230930,0.36,5.01,10.8888096478,0.9680755308,0,0,81.0759907669
601878.SH,202308,20230630,0.24,3.44,11.1392534606,0.6659776664,0,0,81.2236352984
601878.SH,202304,20230331,0.13,1.85,10.2633462364,0.3516465835,0,0,81.5930446376
601878.SH,202303,20221231,0.43,6.58,10.1196158284,1.2978198786,0,0,80.0609499235
601878.SH,202210,20220930,0.3,4.65,10.0647075352,0.9064073065,0,0,79.7117152548
601878.SH,202208,20220630,0.19,3.01,9.8502546383,0.5840179351,0,0,78.6608711759
601878.SH,202204,20220331,0.08,1.35,10.3196460298,0.2625330476,0,0,80.0446097559
601878.SH,202203,20211231,0.58,9.9,13.3735391013,2.0298291608,0,0,80.9687661114
601878.SH,202110,20210930,0.42,7.32,13.1497895209,1.4865919854,0,0,81.0484722803
601878.SH,202108,20210630,0.24,4.24,12.3198609549,0.8719069539,0,0,79.134459223
601878.SH,202104,20210331,0.12,2.15,12.9088350753,0.4286257732,0,0,81.2281268447
601878.SH,202103,20201231,0.47,9.78,15.2979260995,2.0532782797,0,0,78.7582690804
601878.SH,202010,20200930,0.3,6.54,14.4863695131,1.3456741939,0,0,78.0121916083
601878.SH,202008,20200630,0.2,4.33,14.5859739309,0.8866636491,0,0,81.0454958797
601878.SH,202004,20200331,0.1,2.13,16.9385441071,0.45127338,0,0,79.5087219558
601878.SH,202003,20191231,0.29,6.75,17.0962224845,1.5558207626,0,0,77.9603061345
601878.SH,201910,20190930,0.21,5.06,17.2553569898,1.10584872,0,0,79.3943366706
601878.SH,201908,20190630,0.14,3.48,17.9902091053,0.7483829871,0,0,79.8341336836
601878.SH,201904,20190331,0.08,1.98,21.9175695871,0.426806145,0,0,79.6192219261
601878.SH,201903,20181231,0.22,5.42,19.9457909605,1.3411985578,0,0,76.0172442277
601878.SH,201810,20180930,0.17,4.09,21.5010666643,1.0392238399,0,0,75.3713917771
601878.SH,201808,20180630,0.12,2.94,22.7405359262,0.7301628838,0,0,76.3559593924
601878.SH,201804,20180331,0.06,1.47,24.6684337946,0.3767039033,0,0,74.3068391282
601878.SH,201803,20171231,0.34,9.22,23.0652103032,1.9942462366,0,0,74.463726733
601878.SH,201710,20170930,0.26,8.14,24.5857589238,1.5435059195,0,0,74.4569584492
601878.SH,201708,20170630,0.18,5.36,25.3932830219,0.9673973502,0,0,76.7098256252
601878.SH,201705,20170331,0.09,2.72,26.062328564,0.4869609818,0,0,82.0215916652
601878.SH,201701,20161231,0.41,13.82,27.0081754812,2.2723254494,0,0,82.1994990564
601878.SH,201710,20160930,0.33,11.13,29.0188411331,,0,0,
601878.SH,201607,20160630,0.17,6.0,24.5345018161,0.9510507445,0,0,83.5889302845
601878.SH,201705,20160331,0.07,2.32,20.668246468,,0,0,
601878.SH,201701,20151231,0.61,24.46,29.6391502195,4.0474693722,0,0,84.7736287497
601878.SH,201607,20150630,0.33,,29.9969479395,1.8016610142,0,0,89.7320437143
601878.SH,201506,20141231,0.25,12.19,23.250032917,2.9399691422,0,0,81.3504413283
