fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002204.SZ,20250530,20250606,0.5,0,0,0.008250825083
002204.SZ,20240531,20240607,0.35,0,0,0.00799086758
002204.SZ,20230630,20230707,0.3,0,0,0.005882352941
002204.SZ,20220712,20220719,0.3,0,0,0.003778337531
002204.SZ,20210604,20210611,0.35,0,0,0.009668508287
002204.SZ,20200606,20200612,0.3,0,0,0.006578947368
002204.SZ,20190719,20190726,0.25,0,0,0.00700280112
002204.SZ,20180707,20180713,0.1,0,0,0.002673796791
002204.SZ,20170617,20170623,0.1,0,0,0.002475247525
002204.SZ,20160617,20160624,0.15,10,10,0.001827040195
002204.SZ,20150529,20150605,0.21,0,0,0.001167315175
002204.SZ,20140607,20140613,0.46,0,0,0.003989592368
002204.SZ,20130625,20130701,0.78,5,5,0.007594936709
002204.SZ,20120621,20120629,1.6,5,5,0.006641760066
002204.SZ,20110520,20110526,1.15,0,0,0.003502893695
002204.SZ,20100531,20100607,1.29,0,0,0.006207892204
002204.SZ,20090523,20090603,1.82,0,0,0.006388206388
002204.SZ,20080513,20080519,1.5,0,0,0.007338551859
