fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000525.SZ,20190711,20190719,1.5,0.0,0.0,0.011673151751
000525.SZ,20180628,20180706,5.0,0.0,0.0,0.031055900621
000525.SZ,20170630,20170707,3.0,0.0,0.0,0.016411378556
000525.SZ,20160531,20160608,5.0,0.0,0.0,0.038284839204
000525.SZ,20150515,20150521,1.5,0.0,0.0,0.007109004739
000525.SZ,20140717,20140725,0.5,0.0,0.0,0.003607503608
000525.SZ,20130628,20130708,0.3,0.0,0.0,0.001993355482
000525.SZ,20120511,20120518,0.2,0.0,0.0,0.001497005988
000525.SZ,20100428,20100507,0.5,0.0,0.0,0.003140703518
000525.SZ,20090702,20090708,0.5,0.0,0.0,0.0032404407
000525.SZ,20080627,20080703,0.7,0.0,0.0,0.006653992395
000525.SZ,20070613,20070619,0.62,0.0,0.0,0.005794392523
000525.SZ,20060510,20060516,0.7,0.0,0.0,0.009472259811
000525.SZ,20050705,20050712,0.6,0.0,0.0,0.020338983051
000525.SZ,20040513,20040519,0.6,0.0,0.0,0.008450704225
000525.SZ,20030709,20030717,1.0,0.0,0.0,0.015128593041
000525.SZ,20020531,20020606,0.8,0.0,0.0,0.009852216749
000525.SZ,20010516,20010523,0.5,7.0,5.5,0.002405002405
000525.SZ,20000527,20000602,0.0,2.0,0.0,0.0
000525.SZ,19990409,19990415,0.0,2.5,1.1,0.0
000525.SZ,19980424,19980430,0.0,2.0,0.45,0.0
000525.SZ,19970612,19970618,0.0,1.0,0.3,0.0
000525.SZ,19950530,19950606,0.0,1.0,0.0,0.0
000525.SZ,19940601,19940616,0.0,2.0,0.0,0.0
