fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002687.SZ,20240328,20240409,2.0,0.1,0.1,0.033444816054
002687.SZ,20230529,20230606,1.5,0.0,0.0,0.030549898167
002687.SZ,20220614,20220621,2.0,4.5,4.5,0.028901734104
002687.SZ,20210512,20210519,2.0,0.0,0.0,0.035650623886
002687.SZ,20190513,20190521,1.5,0.0,0.0,0.022970903522
002687.SZ,20180516,20180523,1.5,0.0,0.0,0.022222222222
002687.SZ,20170518,20170524,1.5,0.0,0.0,0.019815059445
002687.SZ,20160429,20160509,1.5,0.0,0.0,0.010259917921
002687.SZ,20150429,20150507,3.0,5.0,5.0,0.017094017094
002687.SZ,20140505,20140509,2.5,2.0,2.0,0.023084025854
002687.SZ,20130416,20130422,5.0,10.0,10.0,0.023320895522
