fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601211.SH,20251021,20251028,1.5,0,0,0.007911392405
601211.SH,20250722,20250728,2.8,0,0,0.013665202538
601211.SH,20241012,20241021,1.5,0,0,0.007400098668
601211.SH,20240621,20240628,4.0,0,0,0.028530670471
601211.SH,20230620,20230629,5.3,0,0,0.037062937063
601211.SH,20220707,20220715,6.8,0,0,0.045333333333
601211.SH,20210812,20210820,5.6,0,0,0.031927023945
601211.SH,20200805,20200812,3.9,0,0,0.020945220193
601211.SH,20190805,20190812,2.75,0,0,0.01656626506
601211.SH,20180622,20180629,4.0,0,0,0.026917900404
601211.SH,20170322,20170329,3.9,0,0,0.020811099253
601211.SH,20160601,20160608,5.2,0,0,0.028353326063
601211.SH,20151015,20151022,1.0,0,0,0.004926108374
