fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601717.SH,20250719,20250725,11.2,0,0,0.062850729517
601717.SH,20240620,20240626,8.4,0,0,0.054830287206
601717.SH,20230603,20230609,5.6,0,0,0.045977011494
601717.SH,20220609,20220615,4.35,0,0,0.031544597534
601717.SH,20210626,20210702,2.099,0,0,0.017758037225
601717.SH,20200630,20200706,1.85,0,0,0.0296
601717.SH,20190702,20190708,1.45,0,0,0.023731587561
601717.SH,20180709,20180713,0.5,0,0,0.009057971014
601717.SH,20170718,20170724,0.11,0,0,0.001412066752
601717.SH,20160622,20160629,0.08,0,0,0.001426024955
601717.SH,20150619,20150630,0.38,0,0,0.003703703704
601717.SH,20140630,20140704,1.65,0,0,0.033536585366
601717.SH,20130620,20130626,3.0,0,0,0.044910179641
601717.SH,20120307,20120313,1.2,10,10,0.003847386983
601717.SH,20111013,20111019,4.5,0,0,0.01817447496
