fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600305.SH,20250625,20250701,1.0,0.0,0.0,0.012936610608
600305.SH,20240615,20240621,0.7,0.0,0.0,0.009320905459
600305.SH,20230404,20230411,1.1,0.0,0.0,0.009298393914
600305.SH,20220624,20220701,1.01,0.0,0.0,0.007829457364
600305.SH,20210702,20210709,1.574,0.0,0.0,0.008503511615
600305.SH,20200527,20200604,2.07,2.8,2.8,0.009295015716
600305.SH,20190628,20190705,1.2,0.0,0.0,0.006868918145
600305.SH,20180607,20180615,1.4,3.0,3.0,0.011372867587
600305.SH,20170613,20170620,0.85,0.0,0.0,0.008735868448
600305.SH,20160609,20160617,2.4,10.0,10.0,0.010820559062
600305.SH,20150615,20150623,0.75,0.0,0.0,0.002172653534
600305.SH,20140409,20140415,0.41,0.0,0.0,0.002328222601
600305.SH,20131106,20131113,0.0,10.0,10.0,0.0
600305.SH,20120709,20120716,0.36,0.0,0.0,0.002241594022
600305.SH,20110531,20110607,0.75,0.0,0.0,0.00499001996
600305.SH,20100531,20100604,0.73,0.0,0.0,0.004475781729
600305.SH,20080523,20080530,0.73,0.0,0.0,0.006202209006
600305.SH,20070712,20070720,1.1,0.0,0.0,0.006832298137
600305.SH,20060703,20060707,1.5,0.0,0.0,0.013550135501
600305.SH,20030712,20030717,1.4,0.0,0.0,0.012389380531
600305.SH,20020624,20020628,1.8,0.0,0.0,0.011612903226
600305.SH,20010615,20010622,0.5,0.0,0.0,0.002392344498
