fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600761.SH,20251021,20251028,1.0,0,0,0.004595588235
600761.SH,20250521,20250528,6.0,0,0,0.037059913527
600761.SH,20240531,20240607,6.0,0,0,0.024844720497
600761.SH,20230609,20230616,4.0,0,0,0.021299254526
600761.SH,20220610,20220616,3.5,0,0,0.033269961977
600761.SH,20210610,20210618,3.5,0,0,0.030594405594
600761.SH,20200611,20200618,3.5,0,0,0.036764705882
600761.SH,20190614,20190621,3.5,0,0,0.034516765286
600761.SH,20180614,20180621,5.0,0,0,0.050352467271
600761.SH,20170715,20170721,3.0,2,0,0.021505376344
600761.SH,20160617,20160623,2.0,0,0,0.02002002002
600761.SH,20150619,20150626,3.0,0,0,0.015748031496
600761.SH,20140618,20140624,3.0,2,0,0.02471169687
600761.SH,20130608,20130619,2.1,0,0,0.022751895991
600761.SH,20120613,20120619,2.0,2,2,0.016949152542
600761.SH,20110608,20110614,3.0,2,2,0.017574692443
600761.SH,20100611,20100622,1.0,0,0,0.008097165992
600761.SH,20090613,20090622,1.0,0,0,0.009746588694
600761.SH,20080528,20080603,2.0,0,0,0.011614401858
600761.SH,20070706,20070712,2.0,0,0,0.007015082427
600761.SH,20060523,20060529,1.5,0,0,0.012510425354
600761.SH,20050513,20050519,1.5,0,0,0.026408450704
600761.SH,20040610,20040616,1.5,0,0,0.022624434389
600761.SH,20030619,20030625,2.0,5,5,0.01705029838
600761.SH,20020605,20020611,2.0,0,0,0.022172949002
600761.SH,20010608,20010615,3.0,0,0,0.024834437086
600761.SH,19990610,19990617,3.5,0,0,0.037037037037
600761.SH,19980602,19980609,0.0,6,5,0.0
