fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002620.SZ,20210707,20210714,0.8,0,0,0.009280742459
002620.SZ,20200703,20200710,0.6,0,0,0.009966777409
002620.SZ,20190704,20190710,0.6,0,0,0.009950248756
002620.SZ,20180705,20180713,1.5,0,0,0.021037868163
002620.SZ,20170701,20170710,2.5,15,15,0.006203473945
002620.SZ,20160520,20160527,1.5,0,0,0.005163511188
002620.SZ,20150709,20150716,1.0,0,0,0.001709693965
002620.SZ,20140804,20140808,1.0,0,0,0.006613756614
002620.SZ,20130725,20130731,1.0,0,0,0.006702412869
002620.SZ,20120705,20120712,1.2,5,5,0.004360465116
