fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601788.SH,20251119,20251126,1.095,0,0,0.006275071633
601788.SH,20250806,20250813,1.086,0,0,0.00593442623
601788.SH,20241203,20241210,0.905,0,0,0.004332216371
601788.SH,20240718,20240725,2.803,0,0,0.019411357341
601788.SH,20230816,20230822,2.1,0,0,0.012252042007
601788.SH,20220729,20220805,2.28,0,0,0.016078984485
601788.SH,20210702,20210709,1.58,0,0,0.009893550407
601788.SH,20200717,20200724,0.37,0,0,0.001417081578
601788.SH,20190712,20190719,1.0,0,0,0.008764241893
601788.SH,20180629,20180706,2.0,0,0,0.018832391714
601788.SH,20170712,20170719,2.0,0,0,0.013495276653
601788.SH,20160511,20160518,6.0,0,0,0.036341611145
601788.SH,20150507,20150514,0.8,0,0,0.002433090024
601788.SH,20140611,20140617,0.2,0,0,0.002475247525
601788.SH,20130422,20130426,0.92,0,0,0.006676342525
601788.SH,20120530,20120605,2.62,0,0,0.018489767114
601788.SH,20110530,20110603,4.5,0,0,0.03164556962
601788.SH,20100426,20100430,5.0,0,0,0.024131274131
601788.SH,20091021,20091027,5.8,0,0,0.023265142399
