fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601628.SH,20260326,20260709,6.18,0,0,0.016375198728
601628.SH,20251013,20251017,2.38,0,0,0.005560747664
601628.SH,20250704,20250710,4.5,0,0,0.011210762332
601628.SH,20241107,20241113,2.0,0,0,0.004393673111
601628.SH,20240705,20240711,4.3,0,0,0.013751199232
601628.SH,20230707,20230713,4.9,0,0,0.014420247204
601628.SH,20220708,20220714,6.5,0,0,0.022093813732
601628.SH,20210709,20210715,6.4,0,0,0.020512820513
601628.SH,20200710,20200716,7.3,0,0,0.018448319434
601628.SH,20190613,20190619,1.6,0,0,0.005963473723
601628.SH,20180614,20180621,4.0,0,0,0.0163599182
601628.SH,20170612,20170616,2.4,0,0,0.008843036109
601628.SH,20160609,20160617,4.2,0,0,0.020202020202
601628.SH,20150608,20150612,4.0,0,0,0.010598834128
601628.SH,20140618,20140625,3.0,0,0,0.021582733813
601628.SH,20130607,20130618,1.4,0,0,0.009271523179
601628.SH,20120531,20120608,2.3,0,0,0.013805522209
601628.SH,20110614,20110620,4.0,0,0,0.021739130435
601628.SH,20100618,20100624,7.0,0,0,0.027678924476
601628.SH,20090608,20090612,2.3,0,0,0.008835958509
601628.SH,20080605,20080612,4.2,0,0,0.015367727772
601628.SH,20070625,20070702,1.4,0,0,0.003405497446
