fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601818.SH,20260130,20260205,1.05,0,0,0.03115727003
601818.SH,20250718,20250724,0.85,0,0,0.020047169811
601818.SH,20250116,20250122,1.04,0,0,0.027513227513
601818.SH,20240716,20240724,1.73,0,0,0.051951951952
601818.SH,20230711,20230719,1.9,0,0,0.061093247588
601818.SH,20220621,20220629,2.01,0,0,0.063009404389
601818.SH,20210713,20210721,2.1,0,0,0.057534246575
601818.SH,20200616,20200624,2.14,0,0,0.056613756614
601818.SH,20190619,20190626,1.61,0,0,0.040049751244
601818.SH,20180721,20180727,1.81,0,0,0.047757255937
601818.SH,20170628,20170705,0.98,0,0,0.024317617866
601818.SH,20160707,20160713,1.9,0,0,0.048717948718
601818.SH,20150527,20150603,1.86,0,0,0.032404181185
601818.SH,20140710,20140717,1.72,0,0,0.0671875
601818.SH,20130531,20130606,0.58,0,0,0.018709677419
601818.SH,20120525,20120531,1.33,0,0,0.04375
601818.SH,20110610,20110616,0.946,0,0,0.027420289855
